,X,text,date,topic,sentiment
337,337,ï¿½ï¿½ï¸  Exclusive: Business News - Face ID firm Lumentum follows Google with Huawei ban https://t.co/u1d5A1nhU2 $SPY #SPY #CNBCMoney #CNNMoney #Bloomberg #StockMarket $QQQ  $IWM $DIA $DOW $OIL $ES_F #Business #WallStreet #NYSE #NASDAQ #PortfolioManager,2019-05-20,1,-0.0821994936526786
338,338,"#Huawei vs. #Google make me wonder:
Why can't Android work on any phone? Phone manufacturers would just need to provide drivers. Much like Windows.",2019-05-20,2,0.307360726893808
339,339,Face ID firm Lumentum follows Google with Huawei ban https://t.co/tSMZuTCoHc,2019-05-20,1,-0.138675049056307
340,340,"Huawei vs Apple vs Android vs Google
Samsung: https://t.co/aPhKKt9oo8",2019-05-20,1,0
341,341,That's what we thought.... https://t.co/Mxr3mgApbj,2019-05-20,2,0
342,342,"Future Huawei smartphones will come without Google services, including YouTube, Google Maps, Chrome and the app store.

https://t.co/sJN0u73yXL",2019-05-20,2,0.0727606875108999
343,343,Face ID firm Lumentum follows Google with Huawei ban https://t.co/EMsuAq5Hhu,2019-05-20,1,-0.133630620956212
344,344,Face ID firm Lumentum follows Google with Huawei ban https://t.co/aTkjec794t #capitalexits #acquisitions #mbo https://t.co/FFdr35rX2w,2019-05-20,1,-0.104257207028537
345,345,"#Google suspended some business with Huawei after #Trump blacklisted the company.  #Huawei will immediately lose access to updates to the Android operating system, and coming versions of its smartphones outside of China will also lose access to popular Google apps.",2019-05-20,2,-0.105528970602217
346,346,"#Google pulls #Huawei__ #Android license, forcing it to use open source version https://t.co/bMTRt4Hp9R via @Verge",2019-05-20,4,0
347,347,Chinese tech giant Huawei has developed its own operating system as a 'plan B' in case it's barred by the US government from using Google and Microsoft products https://t.co/IKMYYTXvLT,2019-05-20,1,-0.176776695296637
348,348,"#Huawei
Da Discover su Google https://t.co/2RIjMbyhbB",2019-05-20,4,0
349,349,"Face ID firm Lumentum follows Google with Huawei ban: Apple Face ID parts supplier Lumentum Holdings Inc followed Google on Monday in clamping down on the business it does with Huawei Technologies, after_ https://t.co/eStWXYtDZr #ImpeachTrump #ImpeachKavanaugh #TheResistance https://t.co/84T6geIzCd",2019-05-20,1,-0.134164078649987
350,350,Face ID firm Lumentum follows Google with Huawei ban https://t.co/4IZcTs8qaZ | @Reuters Top News https://t.co/2uke1p3QK5,2019-05-20,1,0.104257207028537
351,351,Via @Reuters: Face ID firm Lumentum follows Google with Huawei ban https://t.co/qruFBUiYG6 https://t.co/H0zVyICQsp,2019-05-20,1,-0.111803398874989
352,352,Face ID firm Lumentum follows Google with Huawei ban https://t.co/Yol2lpJ5Fh https://t.co/5UEjlGGLwA,2019-05-20,1,-0.114707866935281
353,353,Google blocks Huawei's Android use after Trump blacklist https://t.co/ufLdja8ReM https://t.co/qse1p7UBog,2019-05-20,2,-0.160591013709393
354,354,Face ID firm Lumentum follows Google with Huawei ban https://t.co/xSj3bsN2el https://t.co/crwkb0ewh5,2019-05-20,1,-0.111803398874989
355,355,"Huawei gets 'logged out' from Android phones: 10 things to know &amp; what it means for you
 https://t.co/Xq0gYK0b8s",2019-05-20,4,0
356,356,Google Restricts Huawei__ Access to Android After Trump Order https://t.co/2LFirB7o6Y,2019-05-20,1,-0.232379000772445
357,357,Face ID firm Lumentum follows Google with Huawei ban https://t.co/pZMGai2xJU,2019-05-20,1,-0.133630620956212
358,358,"goodbye Huawei (^__)/~~~ 
 https://t.co/LmwZEVXAEX",2019-05-20,4,0
359,359,"Since I haven't seen any info out there on this, in going to ask the one question no one cares about re: Google cutting off Huawei from Android. How does this affect its Wear OS access to Google apps?",2019-05-20,2,-0.0944911182523068
360,360,"Great news, US pushing China to offer us an alternative native operation system, ahahahah:

Google Restricts Huawei's Use of Android: How Does it Affect Users

https://t.co/Bw80goabvt",2019-05-20,2,-0.0365148371670111
361,361,Face ID firm Lumentum follows Google with Huawei ban (Reuters) https://t.co/N2IsRmhqPR,2019-05-20,1,-0.129099444873581
362,362,"@josuevora Chinese tech giant Huawei has developed its own operating system as a 'plan B' in case it's barred by the US government from using Google and Microsoft products

https://t.co/PNgiJTGmvt",2019-05-20,1,-0.174077655955698
363,363,Huawei's non-China smartphone business is effectively dead if this ban goes into full effect and lasts for anything longer than a few months. It's a great case study of what happens if you separate the Google parts from open-source Android. Nobody can compete with just Android.,2019-05-20,1,-0.06354892204028
364,364,Okay google taking huawei's Android license.. When will i stop tweeting from android then? _,2019-05-20,2,-0.0471404520791032
365,365,"Google suspends some business with Huawei, restricts access to Android updates: source | CBC News https://t.co/73X2wzNJfB",2019-05-20,2,-0.183532587096449
366,366,"CNBC: Here's what Google's decision to cut ties with Huawei means if you own one of their phones.
https://t.co/IzN2ID38G9

via @GoogleNews",2019-05-20,1,-0.0294627825494395
367,367,"WANNA HAVE AN INSIGHT ABOUT THE #HUAWEIBAN THROUGH THE #POLL

Are you affected by #Huawei #Ban?
Hee. In which category #smartphone user are you?

#samsung #apple #iphone #Android #Google #QUALCOMM #intel #Trump",2019-05-20,3,-0.0400888347648318
368,368,Google Restricts Huawei__ Access to Android After Trump Order https://t.co/EyC5N61DFX,2019-05-20,1,-0.232379000772445
369,369,"Google made the biggest mistake by suspending #Huawei from Android updates and future devices access to the Play Store. Google had no competition, but now they created one. They must prepare for it because it might be bigger, better &amp; cheaper. China doesn't play ...... https://t.co/Qs0tcK66mN",2019-05-20,2,0.0876473438688759
370,370,"Google has restricted #Huawei's accesss to its #Android operating system. Huawei devices will no longer have access to #Google apps and services following President #Trump Executive Order.

Android is the digital engine of over 80% of smartphones used worldwide.

#TheWorldReacts https://t.co/xLlI92I3ol",2019-05-20,2,-0.0455918613780131
371,371,.@mobileworldlive's @SteveKCostello tackles these issues and more in this new blog: https://t.co/1aXimlIXqJ #Huawei @HuaweiMobile #Google #Android #Trump https://t.co/MwDM3pCOHR,2019-05-20,2,-0.092
372,372,"Google is restricting future business with Huawei, cutting off access to its Android operating system and its popular apps, after the Trump administration escalated a crackdown on the Chinese tech firm.",2019-05-20,1,-0.07184212081071
373,373,Face ID firm Lumentum follows Google with Huawei ban https://t.co/O2pj5yQt2q https://t.co/J3Y5GKpErW,2019-05-20,1,-0.106600358177805
374,374,Face ID firm Lumentum follows Google with Huawei ban https://t.co/key3cm6MGx REUTERS,2019-05-20,1,-0.125
375,375,@JessJusdeLune Entonces en Apple le ordenaron a Google(Android) cortar relaciones con Huawei? https://t.co/LkUNUNU9Sg,2019-05-20,3,-0.0346687622640768
376,376,I wonder if that's what was wrong with messenger?   That had to be a feat to pull off. https://t.co/l6diTvKNLV,2019-05-20,1,0.0833333333333333
377,377,"Side effect of the U.S./Google/Huawei news: this just gives even more credence to the EU argument that Google has consolidated too much of the value of ""Android"" into its own apps/services and ultimately has control over whether a device is actually relevant in the market.",2019-05-20,4,-0.385714285714286
378,378,"Side effect of the U.S./Google/Huawei news: this just gives even more credence to the EU argument that Google has consolidated too much of the value of ""Android"" into its own apps/services and ultimately has control over whether a device is actually relevant in the market.",2019-05-20,4,-0.385714285714286
379,379,Google Restricts Huawei__ Access to Android After Trump Order https://t.co/fxjBVbYWb1,2019-05-20,1,-0.249615088301353
380,380,Google Restricts Huawei__ Access to Android After Trump Order https://t.co/IONwSVhNOE,2019-05-20,1,-0.249615088301353
381,381,Huawei's cellphone industry could be decimated with out Google's Android -- #Huawei's #cel... https://t.co/5x9qJYNJuf https://t.co/vJIZP67C0S,2019-05-20,2,0
382,382,"This is huge if it happens, All new #Huawei smart phones to lose access to play store. https://t.co/RTNmq6jeTW",2019-05-20,2,0.127331203144075
383,383,"@Android Google is more cruel spy __ï¸___ï¸ than Huawei. Google is keeping eye __ on your 24/7. As China ____ banned Google, USA ____ is trying to teach them.",2019-05-20,1,-0.275377587559332
384,384,@AtluriAditya @killyourfm @lgriao @TimSweeneyEpic @tomwarren I also don't trust Google so I think today's news might have a silver lining. If this ban prompts Huawei to develop and release their own flavour of Android (based on Open-Source Android) without the 'benefit' of Google's ecosystem then perhaps others will follow their lead.,2019-05-20,1,-0.0691599515847425
385,385,And the US trade war continues. https://t.co/unBlS7yEcN,2019-05-20,1,-0.102062072615966
386,386,Now that's an escalation https://t.co/gFWFHrl1oJ #Google #android #Huawei,2019-05-20,4,0
387,387,Chinese tech giant Huawei has developed its own operating system as a 'plan B' in case it's barred by the US government from using Google and Microsoft products https://t.co/BbQQPV49eW,2019-05-20,1,-0.174077655955698
388,388,"Huawei responds to Google, Android ban https://t.co/yKXugrhUo1 https://t.co/u7imz1F0n9 @thehill",2019-05-20,1,-0.117851130197758
389,389,"#Google stops licensing their #Android services to #Huawei.
When Google services become a single point of failure in Western societies, then we are in big trouble.
Sure, Android is open-source ... its ecosystem isn't.

https://t.co/zBXlumo7uG",2019-05-20,2,-0.0754247233265651
390,390,Google just gave Huawei a wakeup call https://t.co/7TdkKzYfEl https://t.co/92MGWen0KI,2019-05-20,2,0
391,391,"This may end Huawei dominance of mobile market.

https://t.co/jfm6XfxIs9",2019-05-20,2,0
392,392,Google stops Huawei Android updates and services https://t.co/ND9RyaL1Te,2019-05-20,2,-0.110940039245046
393,393,Google Suspends Huawei__ Android Support After US Blacklist https://t.co/xUSCDe38D7,2019-05-20,2,0.138675049056307
394,394,Google blocks Huawei__ access to Android updates https://t.co/qkysTS4kfu via @YouTube,2019-05-20,2,-0.160356745147455
395,395,""" #Huawei will reportedly no longer be able to access #Android updates, the #Gmail app, the #Google Play store and new versions of Google phones outside of #China "" https://t.co/GZ3krCS46x",2019-05-20,2,0.139262124764558
396,396,"Top story: Google pulls Huawei__ Android license - The Verge https://t.co/MDEvjYTaj1, see more https://t.co/qCvYf1erbW",2019-05-20,4,0.223606797749979
397,397,"The Top story from @Puglisi: Google pulls Huawei__ Android license - The Verge https://t.co/fUH4ql6ww3, see more https://t.co/DznL3QaA5S",2019-05-20,4,0.196116135138184
398,398,"Top story: Google 'blocks Huawei access to Android updates' after blacklisting | Technology | The Guardian https://t.co/pyv7aHzyMT, see more https://t.co/H41VtA36kR",2019-05-20,2,0.23094010767585
399,399,Blacklisting Huawei from Android upgrades will end up hurting Google https://t.co/3htTHfrgMx #Tech #Science https://t.co/v0wWlzjhgg,2019-05-20,2,-0.218217890235992
400,400,"Google has suspended business activity with Huawei that involves the transfer of hardware, software and key technical services.That means Huawei will not be able to license the Android operating system complete with Google services_https://t.co/FBmZWUriRH https://t.co/okzjPJZImP",2019-05-20,1,-0.0707106781186548
401,401,_ Google cuts off Huawei's access to key Android services #ITRTG #tech _ https://t.co/rEGJKFfBgD https://t.co/KrVAEcNeA6,2019-05-20,2,-0.0573539334676404
402,402,Lawmakers applaud Google for revoking Huawei__ Android license,2019-05-20,4,0.176776695296637
403,403,Google's Huawei Android restrictions: what does it mean for you? [Updated] https://t.co/hiDpjBtjK6,2019-05-20,4,0
404,404,Google blocks Huawei access to Android updates after blacklisting https://t.co/2AYT1JzNDl #Tech https://t.co/WYVP7R7TBY,2019-05-20,2,-0.130930734141595
405,405,Good thing I didn__ push through with Huawei P30 pro. Saw the news they were restricted to use google and android software. Sayang pera if nagkataon,2019-05-20,1,0.136353674410687
406,406,"Huawei can keep sending software updates to phones for three months, US says https://t.co/C6gnetDGPn",2019-05-20,2,0
407,407,I -am hearing reports Google has temporarily lifter Huawei Android Ban.,2019-05-20,4,-0.150755672288882
408,408,Google cancels Huawei__ Android license after Trump blacklist https://t.co/QPtCEz58BV https://t.co/jznzYi7Aih,2019-05-20,2,-0.212132034355964
409,409,"@Google are you really going to leave, hundreds of thousands of  @HuaweiMobile users who have been loyal to @Android ??? That is not wise, you are allowing the creation of your new competition....good luck with that!! #Huawei #Android #Trump",2019-05-20,2,0.208077782903869
410,410,"@vladsavov I think the most important question this raises is why @Google should be allowed such a monopoly in the first place.

Android is supposed to be open-source. I hope @Huawei and others launch their own app stores and prove custom Android implementations can thrive without Google.",2019-05-20,2,0.248884144940399
411,411,"@Android fuck you android and google and america__

huawei is the king",2019-05-20,2,-0.259807621135332
412,412,@s3ase Android is open source. There is no way Google can stop us from installing Android on Huawei phones ourselves.,2019-05-20,2,0.0516397779494322
413,413,Opinion: Is Google__ Huawei ban just another way for Donald Trump to pass on his dirty work? https://t.co/p0N6pVxSZR,2019-05-20,1,-0.133394593769983
414,414,@nk_low @Karol_en_Red @gpovanman I beg Huawei to remove Google Android from its future mobile phones and give international users their native OS. @he_koh @HuaweiEMUI @HuaweiMobile,2019-05-20,2,-0.185695338177052
415,415,"#Huawei confirms it has its own OS on back shelf as a plan B 
https://t.co/cuzxPwnt1J
#Android #Google #Apple",2019-05-20,1,0
416,416,Huawei says will continue to provide security updates and after-sales services to all existing smartphone and tablet products after Google announced it would bar the Chinese firm from Android operating system updates https://t.co/v078YqgAnB,2019-05-20,1,0.194665705356915
417,417,#Google's Huawei Android restrictions: what does it mean for you? [Updated]! is now Trending on Tech - Shopping - Deals - News - https://t.co/3F2WnJYUSK https://t.co/25TTEKqMxa,2019-05-20,2,0.0646761666763555
418,418,"Google to Restrict Huawei From Android Operating System @VOANews

https://t.co/wBTzaEUZSJ",2019-05-20,1,-0.208012573584461
419,419,Google may just have killed Huawei's bid to become the world's top smartphone brand - CNN https://t.co/A2EFVIUrDt via @GoogleNews,2019-05-20,3,0.106600358177805
420,420,Google Suspends Huawei__ Android Support After US Blacklist https://t.co/SCx3ZfVZEM via @petapixel #photography https://t.co/Jty2epuZtJ,2019-05-20,2,0.109108945117996
421,421,Google Severs_Business_Ties With Huawei Following an Executive Order From President Trump https://t.co/6jKejGuiyN #management #startup https://t.co/KXkhFtnMkO,2019-05-20,1,0.0625543242171224
422,422,"#5G this is huge, Google has suspended business with Huawei that requires the transfer of hardware, software and technical services. Huawei devices won`t have access to updates -  Android, Google services, Play, Gmail and YouTube apps.
https://t.co/aXYYLLdfKk",2019-05-20,2,-0.00305469288332912
423,423,"Breaking News: Huawei loses access to Android and Google, effective immediately https://t.co/pxWtZrGJVp",2019-05-20,2,-0.206559111797729
424,424,Google has admitted access to support for many Android and software services may no longer be available on Huawei smartphones following... https://t.co/Byu8NJp6MS,2019-05-20,2,0.0327326835353988
425,425,"Huawei responds to Google, Android ban https://t.co/sxeVwI82di",2019-05-20,1,-0.150755672288882
426,426,"Huawei responds to Google, Android ban https://t.co/b0eWqwehkA https://t.co/b2K5n0LzlK",2019-05-20,4,-0.117851130197758
427,427,"This will be a huge blow to Huawei sales outside of China. And they say sanctions don't work. 

Google suspends Huawei from Android services https://t.co/PFEJoKVHXi via @financialtimes",2019-05-20,2,-0.103302723174744
428,428,__ on @YouTube: Huawei Android Ban Explained: Mate 30 with no Google Apps?! Will your phone still get updates? https://t.co/A60KidRdNc,2019-05-20,2,-0.110554159678513
429,429,"#Android isn't something brand new, its based on Linux. #Huawei can make another OS in no time after #Google ending support for #Huawei but #Google will loose #China 

#Huawei 
#HuaweiForever https://t.co/sPMDsooe8G",2019-05-20,2,-0.221873358708065
430,430,"@Huawei_Europe @technology How was the cessation of Android support for your devices by imposing on Google within the context of American politics's interest wars in line with your company's strategies?
I was thinking of buying a new phone soon. I prefer the P30 model.",2019-05-20,2,0.115529740931742
431,431,Google suspends Huawei from Android services https://t.co/NuGHJtfw0b,2019-05-20,4,0
432,432,"Huawei loss of Google certification temporarily delayed to August [Updated]
https://t.co/mTtC1rwijH",2019-05-20,2,-0.387298334620742
433,433,"@Huawei_Europe How was the cessation of Android support for your devices by imposing on Google within the context of American politics's interest wars in line with your company's strategies?
I was thinking of buying a new phone soon. I prefer the P30 model.",2019-05-20,2,0.108652232388365
434,434,Huawei banned from Google Android after Trump administration cracks_down https://t.co/4xoQkuMRaW https://t.co/P9FqgmDDSf,2019-05-20,1,-0.390006747579955
435,435,"@Lord_Sugar @Huawei_Europe @Huawei @HuaweiMobile @HuaweiMobileUK How was the cessation of Android support for your devices by imposing on Google within the context of American politics's interest wars in line with your company's strategies?
I was thinking of buying a new phone soon. I prefer the P30 model.",2019-05-20,2,0.112715232855171
436,436,"@BannanaPeeled @zerohedge @Google @Huawei I do not blame the Chinese government for this. I put it all on the corporations. And their short term greed. There is only ONE other phone that is a hit not using Android &amp; Google.
 https://t.co/01X0memtR7",2019-05-20,2,-0.00719525008447988
437,437,"@Fosudo Yea definitely as Huawei is a really big tech company that is just beyond making smartphones...
Even the so called Google Android and ios were built by a companies..
So I think this is an opportunity for a new innovation....
For Huawei",2019-05-20,2,0.181809821912691
438,438,Google blocks Huawei from Android updates  https://t.co/g3sMVnGI4Z,2019-05-20,2,-0.173205080756888
439,439,"Google is participating in a trade war against China as it has suspended the Android OS license for Chinese phone manufacturing company #Huawei which might affect the sales as Huawei has significant amount of consumers in different parts of the world. 

Technology had no borders.",2019-05-20,1,-0.110895569038733
440,440,Blacklisting Huawei from Android upgrades will end up hurting Google https://t.co/RynDdsUe3a,2019-05-20,2,-0.258198889747161
441,441,"Huawei developed a 'plan B' operating system for smartphones in case it was banned by the US government from using Google products. Here's what we know about it so far. (GOOG, GOOGL)
https://t.co/wRVENRMVev",2019-05-20,1,-0.106600358177805
442,442,@Google What a disappointment to you Google. I am a Huawei customer and would like to continue with the Android system. Why boycott the world because of the US?,2019-05-20,2,-0.134198132744334
443,443,"U.S. Tech Suppliers, Including Google, Restrict Dealings With Huawei After Trump Order #5G(WirelessCommunications) #Android(OperatingSystem) #ComputersandtheInternet #ENMNEWS #GoogleInc #HuaweiTechnologiesCoLtd #Smartphones https://t.co/X1gLct0y1l",2019-05-20,1,-0.0240562612162344
444,444,"Does cutting off a major device manufacturer from updates harm it's users more than the company? And did Google just open the door for a massive new Android competitor!?
#business #technology #government #future #Huawei https://t.co/xaDdHYI8uU",2019-05-20,2,0.06179767829181
445,445,"Google Suspending Huawei__ Android License Could Be a __eath Blow._ Should Other Tech Firms Be Scared?
https://t.co/Fw76IBhNiH",2019-05-20,1,-0.1125
446,446,@techright101 Have you seen this? https://t.co/YMbgXFhy1Z,2019-05-20,1,0
447,447,Google blocks Huawei access to Android updates after blacklisting https://t.co/9gqVU5TjzY,2019-05-20,2,-0.160356745147455
448,448,"""Google Suspends Huawei__ Android Support After US Blacklist"" https://t.co/yl29tKMZp5 Michael Zhang

If you__e been eyeing Huawei__ latest P30 Pro smartphone and its ISO 409600 low-light capabilities, you should know that there__ major trouble brewing for the brand due to a the_",2019-05-20,4,0.24327922765558
449,449,Google__ Huawei restrictions are a wake-up call for all Android phone makers https://t.co/cbCGIQLRtZ via @VentureBeat,2019-05-20,4,0
450,450,"@vtchakarova @nomiprins @verge The meme make more sense for Trump/Google: screw huawei android oversee users, no more Google Android services support.",2019-05-20,2,-0.0596962005795709
451,451,"Chinese customers are firmly supporting Huawei after Google pulls Android license.

My next phone will be  from Huawei and my default search engine will be baidu now. https://t.co/skVuNW1P3z",2019-05-20,4,0.0753778361444409
452,452,Chinese tech giant Huawei has developed its own operating system as a 'plan B' in case it's barred by the US government from using Google and Microsoft products https://t.co/fJflElbuEL,2019-05-20,1,-0.176776695296637
453,453,Will the google and android ban will be applicable to future huawei models but the existing phones can still access to it. @Google,2019-05-20,2,-0.0533001790889026
454,454,Google blocks Huawei access to Android updates after blacklisting https://t.co/yZaI2Xo92O,2019-05-20,2,-0.154919333848297
455,455,"As cyber security concerns and cyber warfare become the norm, this could be just the beginning of a tech sector divided by borders. #IT digital age. https://t.co/kDszlZlqwC",2019-05-20,3,-0.0764552851542608
456,456,Google&amp;amp;amp;#39;s Android verboden op Huawei-smartphones https://t.co/CaX61C9kRH,2019-05-20,3,0
457,457,"@HuaweiMobile i m a user of Huawei cell phone, am i going to lose access to android, gmail and google on my device? Then its going to become a piece of scrap for me? https://t.co/wkNCYsl9cX",2019-05-20,2,-0.0776784700869756
458,458,Blacklisting Huawei from Android upgrades will end up hurting Google https://t.co/lMmeATXBSv https://t.co/dtTIUM0Ye1,2019-05-20,2,-0.229415733870562
459,459,Google Suspends Huawei__ Android Support After US Blacklist - https://t.co/bPtue4W0Tf,2019-05-20,2,0.133630620956212
460,460,"The decision means that Huawei users will start losing access to Google's proprietary services such as Gmail and Maps, and be shut out of future upgrades to Android on their phones 
https://t.co/rka5KRE7fi https://t.co/eAhkQveIgz",2019-05-20,2,-0.101512945227594
461,461,"@_k_ynw_ @heyliyy Simpan dulu fon tu, tnggu apa huawei cakap, kalau android xde, probably tukar OS baru, and for google playstore, china would probably create their own playstore __",2019-05-20,2,0.111417202906231
462,462,"@SandileMlotsa Google is banned in China for around 5 years already, doesn__ effect android a bit, Huawei doesnt need to comeback at all",2019-05-20,1,-0.21320071635561
463,463,Huawei responds to Android ban https://t.co/ziIhcktdTZ,2019-05-20,4,-0.166666666666667
464,464,Millions of UK smartphones rendered dumb as Google pulls Android services from Huawei https://t.co/zdK8id1HNQ,2019-05-20,2,-0.172061800402921
465,465,How does the #Google ban on #Huawei's access to the Android OS relate to the US-China #tradewar? What is #Apple's fate in #China given declining revenue and potential reprisals? I speak with @YahooFinance. #TheFutureIsAsian: https://t.co/WZnRxiRfww  https://t.co/CJvdVEQ9gt,2019-05-20,2,-0.0835893702859669
466,466,"the google ban shows how trustworthy the US is
#Huawei
#Android 
#google",2019-05-20,4,0.144337567297406
467,467,"@BannanaPeeled @zerohedge @Google @Huawei This is true. I referred to stealing ancillary technology, and the specific traffic management code useful to Google. Have you tried downloading and executing free open source Android? It is not as easy as say, Linux.",2019-05-20,4,-0.0150447767573524
468,468,Not So Free Market: https://t.co/rPAEyqqouB via @SputnikInt,2019-05-20,1,-0.158113883008419
469,469,"Google may just have killed Huawei's bid to become the world's top smartphone brand - Huawei will Just operate a pirated version &amp; call the operating system the Glory of Xi.
https://t.co/wwVDAeTeKe",2019-05-20,2,0.11410886614691
470,470,"This is good. But it's also not nearly enough time to do anything from a technical perspective. 

https://t.co/7vgZaQoJUo",2019-05-20,3,0.194449050155986
471,471,@vladsavov Huawei will become the biggest phone maker in the world. No one needs google or android.,2019-05-20,2,0
472,472,"Remember when HUAWEI did Yixing dirty then ChanHun deadass threw a fvcking Huawei at the Elyxion? And now... GOOGLE REVOKED HUAWEI ANDROID LICENSE __

KARMA SERVES THEM RIGHT. _

HUAWEI, we will never forget #HuaweRespectLay

@weareoneEXO #EXO",2019-05-20,1,0.0425987708490776
473,473,"#Google suspends some business with #Huawei, restricts access to Android updates | CBC News https://t.co/t13PIIwj5J",2019-05-20,2,-0.183532587096449
474,474,Google just gave Huawei a wakeup call https://t.co/EOWEfYKflv,2019-05-20,1,0
475,475,Chinese tech giant Huawei has developed its own operating system as a 'plan B' in case it's barred by the US government from using Google and Microsoft products https://t.co/UUD4vzP3xH,2019-05-20,1,-0.171498585142509
476,476,Huawei banned from Google Android after Trump administration cracks down - The Washington Post https://t.co/MHpFBn19O6,2019-05-20,1,-0.400693842672377
477,477,Google's Huawei Android restrictions: what does it mean for you? [Updated] https://t.co/dZNOsop3M3 https://t.co/w67M8Wv3Gz,2019-05-20,2,0
478,478,"Google suspends some business with Huawei, restricts access to Android updates

Huawei could lose its grip on the No. 2 ranking in worldwide cellphone sales after Google announced it would comply with U.S. government restrictions meant to punish the Chinese tech powerhouse. https://t.co/L16v3oAL5P",2019-05-20,1,0.0154303349962092
479,479,"Google suspends some business with Huawei, restricts access to Android updates

Huawei could lose its grip on the No. 2 ranking in worldwide cellphone sales after Google announced it would comply with U.S. government restrictions meant to punish the Chinese tech powerhouse. https://t.co/L16v3oAL5P",2019-05-20,1,0.0154303349962092
480,480,Chinese tech giant Huawei has developed its own operating system as a 'plan B' in case it's barred by the US government from using Google and Microsoft products https://t.co/U7UrJXPTa8,2019-05-20,1,-0.174077655955698
481,481,Google's Huawei Android restrictions: what does it mean for you? https://t.co/EEBwVaAuuY,2019-05-20,2,0
482,482,Google's Huawei Android restrictions: what does it mean for you? [Updated] https://t.co/E4i9Eyotut #droid #drones #IoT https://t.co/g18t1mWKhT,2019-05-20,2,-0.05
483,483,Google Bans Huawei__ Android License _ What__l Happen To Your Huawei Phone? - https://t.co/o5gHDULOR1 https://t.co/zfxSEH4Z05,2019-05-21,1,0
484,484,Google to Restrict Huawei From Android Operating_System https://t.co/uZ8B1QxID4,2019-05-21,1,-0.200445931434318
485,485,"#google cuts off #Huawei phones from future #Android updates. Ok we can talk about this decision. Wrong or right? Who am I to judge. But is it morally wrong going after Huawei__ Android #developers now? know anyone?;)
#TalentAcquisition #sourcer #sourcing #HR #deutschebahn #DB https://t.co/NTcVgSZqIn",2019-05-21,1,-0.0686800707741895
486,486,"Following Trump's declaration amid a trade war with China, US internet giant Google, which powers Android mobile operating system, decided to cut ties with Huawei.
https://t.co/lWYWBpEt3Z",2019-05-21,1,-0.075
487,487,"Google suspends some business with Huawei, restricts access to Android updates | CBC News https://t.co/L4vU61Snad",2019-05-21,1,-0.183532587096449
488,488,Google to Restrict Huawei From Android Operating_System https://t.co/9IvFVAKw6B,2019-05-21,1,-0.208012573584461
489,489,. #Google blocks #Huawei access to Android updates after blacklisting https://t.co/OeJfF3RPRs,2019-05-21,2,-0.0801783725737273
490,490,Huawei not allowed to run android = Google and app developers losing money,2019-05-21,2,-0.0433012701892219
491,491,We can't forget that the Huawei debacle also shows we can't rely on Google here in Europe to have customers' best interest in mind - otherwise we'd have the European division confirming that they will do their best to support Android on Huawei kit.,2019-05-21,2,0.457495710997814
492,492,"U.S. Tech Suppliers, Including Google, Restrict Dealings With Huawei After Trump Order: The moves could hamstring the Chinese tech giant, escalating a cold war between China and the United States over technology and trade. https://t.co/arAwmGapVr https://t.co/Q97E8HegQk",2019-05-21,1,-0.0377168254570679
493,493,Google has barred Huawei from accessing its Android operating system - what does it mean for users? #RightNews,2019-05-21,1,-0.0625
494,494,"Following Trump's declaration amid a trade war with China, US internet giant Google, which powers Android mobile operating system, decided to cut ties with Huawei.
https://t.co/MSvaQjrd77",2019-05-21,1,-0.075
495,495,"1 in 5 #smartphones shipped in Q1 2019 around the globe had #Huawei tag. 2016 onwards Huawei silently carved its niche in the global smartphone scenario and never looked back since. Therefore, we can never doubt Huawei's fighting spirit. https://t.co/l7QCEGyw35 #Android #Google",2019-05-21,3,0.117807765030734
496,496,Huawei confirms it has built its own operating system just in case US tensions disrupt use of Google__ Android. https://t.co/Qz1VspVukU,2019-05-21,1,-0.0917662935482247
497,497,It__ on now https://t.co/Poqw5zKAvK,2019-05-21,1,0
498,498,"Google Kicks Huawei to the Curb, Future Headsets Cut Off from Android OS https://t.co/SXk5t5e6jL",2019-05-21,1,-0.0559016994374947
499,499,"After Trump has ordered #Google to ban #HUAWEI from using its Android operating system, I guarantee you those Chinese will develop one of the best Operating systems. Biggest mistake by USA.
Wait for Huawei to come up with its own OS. USA shouldn't play with Chinaa..__ https://t.co/xIBBc2Lqh4",2019-05-21,1,-0.0774298435517008
500,500,Google just gave Huawei a wakeup call https://t.co/Hka9ZoLdUN__ https://t.co/ABocJ5N2eQ,2019-05-21,1,0
501,501,"Huawei can keep sending software updates to phones for three months, US says https://t.co/07qVBCjcXn #huawei",2019-05-21,2,0
502,502,"When #Pride prevails #CommonSense, it can be catastrophic for an #Economy

Losing @Huawei as a customer could cost #US #tech companies $11 billion

#Tradewar #USChinaTradeWar #Google #Android #Economics #Finance #Mobile #5G  @CNN https://t.co/osyvrqqklf",2019-05-21,1,-0.211288563682129
503,503,"Google v Huawei hits millions of smartphone users

Hundreds of millions of smartphone users will be affected by Google's decision to sever its Android operating system ties with Chinese handset maker Huawei. The decision, in the midst of a US trade war with China, means that_",2019-05-21,1,-0.111009484302265
504,504,"Google and Android system start to cut ties with Huawei

US internet giant Google, whose Android mobile operating system powers most of the world's smartphones, said it was beginning to cut ties with China's Huawei, which Washington considers a national security threat. The _",2019-05-21,1,-0.0964395937263074
