"city","city_ascii","state_id","State","county_fips","county_name","lat","lng","population","population_proper","density","source","incorporated","timezone","zips","id","Total_Payments"
"Elmhurst","Elmhurst","IL","Illinois",17043,"DuPage",41.8973,-87.9432,46662,46662,1755,"polygon",TRUE,"America/Chicago","60126",1840008142,205893.23
"Warrenville","Warrenville","IL","Illinois",17043,"DuPage",41.821,-88.1856,13269,13269,942,"polygon",TRUE,"America/Chicago","60555 60563",1840010164,72520
"Lombard","Lombard","IL","Illinois",17043,"DuPage",41.874,-88.0158,43745,43745,1649,"polygon",TRUE,"America/Chicago","60148",1840011402,72520
"Wayne","Wayne","IL","Illinois",17043,"DuPage",41.9494,-88.2583,2439,2439,163,"polygon",TRUE,"America/Chicago","60184",1840011413,154840
"Hinsdale","Hinsdale","IL","Illinois",17043,"DuPage",41.8005,-87.9273,17705,17705,1481,"polygon",TRUE,"America/Chicago","60521",1840011403,74480
"Woodridge","Woodridge","IL","Illinois",17043,"DuPage",41.7369,-88.0408,33598,33598,1348,"polygon",TRUE,"America/Chicago","60517",1840011411,15680
"Wheaton","Wheaton","IL","Illinois",17043,"DuPage",41.8561,-88.1083,53373,53373,1824,"polygon",TRUE,"America/Chicago","60187 60189",1840010166,159717.29
"Winfield","Winfield","IL","Illinois",17043,"DuPage",41.8776,-88.1505,9685,9685,1223,"polygon",TRUE,"America/Chicago","60190",1840011410,209924
"Darien","Darien","IL","Illinois",17043,"DuPage",41.7447,-87.9823,22061,22061,1374,"polygon",TRUE,"America/Chicago","60561",1840007045,39958.07
"Roselle","Roselle","IL","Illinois",17043,"DuPage",41.9807,-88.0862,22794,22794,1619,"polygon",TRUE,"America/Chicago","60172",1840011407,5880
"Kansas","Kansas","IL","Illinois",17045,"Edgar",39.5545,-87.9394,728,728,274,"polygon",TRUE,"America/Chicago","61933",1840012501,3920
"Paris","Paris","IL","Illinois",17045,"Edgar",39.6148,-87.6904,8431,8322,563,"polygon",TRUE,"America/Chicago","61944",1840009542,107800
"Vermilion","Vermilion","IL","Illinois",17045,"Edgar",39.58,-87.5877,207,207,104,"polygon",TRUE,"America/Chicago","61944 61955",1840012505,9800
"Grayville","Grayville","IL","Illinois",17047,"Edwards",38.2554,-87.997,1596,1596,289,"polygon",TRUE,"America/Chicago","62844",1840008669,3920
"Albion","Albion","IL","Illinois",17047,"Edwards",38.3767,-88.0581,1918,1918,343,"polygon",TRUE,"America/Chicago","62806",1840007490,39200
"Montrose","Montrose","IL","Illinois",17049,"Effingham",39.1659,-88.3776,197,197,110,"polygon",TRUE,"America/Chicago","62445",1840012740,66640
"Effingham","Effingham","IL","Illinois",17049,"Effingham",39.1206,-88.5509,14092,12589,478,"polygon",TRUE,"America/Chicago","62401",1840008545,68600
"Edgewood","Edgewood","IL","Illinois",17049,"Effingham",38.9222,-88.6641,430,430,165,"polygon",TRUE,"America/Chicago","62426",1840012739,462560
"Altamont","Altamont","IL","Illinois",17049,"Effingham",39.0571,-88.7475,2280,2280,621,"polygon",TRUE,"America/Chicago","62411",1840007402,3920
"Mason","Mason","IL","Illinois",17049,"Effingham",38.9537,-88.6259,337,337,101,"polygon",TRUE,"America/Chicago","62443",1840009688,92631.89
"Vandalia","Vandalia","IL","Illinois",17051,"Fayette",38.9754,-89.1117,7277,7012,332,"polygon",TRUE,"America/Chicago","62471",1840010693,9800
"Brownstown","Brownstown","IL","Illinois",17051,"Fayette",38.9943,-88.9553,739,739,369,"polygon",TRUE,"America/Chicago","62418",1840010694,16423.1
"Ramsey","Ramsey","IL","Illinois",17051,"Fayette",39.1443,-89.1105,1015,1015,387,"polygon",TRUE,"America/Chicago","62080",1840012735,29400
"Sibley","Sibley","IL","Illinois",17053,"Ford",40.5876,-88.3785,254,254,191,"polygon",TRUE,"America/Chicago","61773",1840011880,11760
"Benton","Benton","IL","Illinois",17055,"Franklin",38.011,-88.9179,7642,6964,490,"polygon",TRUE,"America/Chicago","62812",1840007543,50960
"Ewing","Ewing","IL","Illinois",17055,"Franklin",38.0889,-88.8528,301,301,115,"polygon",TRUE,"America/Chicago","62836",1840012953,1960
"Logan","Logan","IL","Illinois",17055,"Franklin",37.9579,-88.8356,324,324,124,"polygon",TRUE,"America/Chicago","62856",1840029748,158402.82
"Macedonia","Macedonia","IL","Illinois",17055,"Franklin",38.0525,-88.7054,61,61,88,"polygon",TRUE,"America/Chicago","62860",1840012930,1960
"Liverpool","Liverpool","IL","Illinois",17057,"Fulton",40.3902,-90.0024,126,126,578,"polygon",TRUE,"America/Chicago","61543",1840012010,217560
"Farmington","Farmington","IL","Illinois",17057,"Fulton",40.6972,-90.0034,2280,2280,609,"polygon",TRUE,"America/Chicago","61531",1840008330,397537.56
"Fairview","Fairview","IL","Illinois",17057,"Fulton",40.6485,-90.1841,483,483,44,"polygon",TRUE,"America/Chicago","61432",1840012014,23520
"Astoria","Astoria","IL","Illinois",17057,"Fulton",40.2279,-90.3566,1070,1070,705,"polygon",TRUE,"America/Chicago","61501",1840012006,77368.99
"Cuba","Cuba","IL","Illinois",17057,"Fulton",40.4936,-90.1933,1197,1197,850,"polygon",TRUE,"America/Chicago","61427",1840007211,7840
"Avon","Avon","IL","Illinois",17057,"Fulton",40.662,-90.4351,738,738,627,"polygon",TRUE,"America/Chicago","61415",1840012007,391999.41
"Ellisville","Ellisville","IL","Illinois",17057,"Fulton",40.6273,-90.306,92,92,130,"polygon",TRUE,"America/Chicago","61431",1840012013,13720
"Lewistown","Lewistown","IL","Illinois",17057,"Fulton",40.3968,-90.1555,2207,2207,426,"polygon",TRUE,"America/Chicago","61542",1840008331,43120
"Canton","Canton","IL","Illinois",17057,"Fulton",40.5632,-90.0409,13972,13865,681,"polygon",TRUE,"America/Chicago","61520",1840007212,562369.84
"Smithfield","Smithfield","IL","Illinois",17057,"Fulton",40.4744,-90.2951,223,223,185,"polygon",TRUE,"America/Chicago","61477",1840012018,37603.23
"Marietta","Marietta","IL","Illinois",17057,"Fulton",40.4995,-90.3931,109,109,153,"polygon",TRUE,"America/Chicago","61459",1840012016,989705.37
"Bryant","Bryant","IL","Illinois",17057,"Fulton",40.4655,-90.0948,215,215,335,"polygon",TRUE,"America/Chicago","61519",1840010386,21560
"Omaha","Omaha","IL","Illinois",17059,"Gallatin",37.8899,-88.3054,241,241,113,"polygon",TRUE,"America/Chicago","62871",1840012973,2010793.53
"Ridgway","Ridgway","IL","Illinois",17059,"Gallatin",37.7978,-88.2603,790,790,334,"polygon",TRUE,"America/Chicago","62979",1840012970,3920
"Carrollton","Carrollton","IL","Illinois",17061,"Greene",39.2948,-90.4062,2441,2441,495,"polygon",TRUE,"America/Chicago","62016",1840007368,163614.76
"Greenfield","Greenfield","IL","Illinois",17061,"Greene",39.3443,-90.208,1004,1004,226,"polygon",TRUE,"America/Chicago","62044",1840008492,137200
"Gardner","Gardner","IL","Illinois",17063,"Grundy",41.193,-88.3147,1401,1401,186,"polygon",TRUE,"America/Chicago","60424",1840011616,35280
"Morris","Morris","IL","Illinois",17063,"Grundy",41.3744,-88.4301,16834,14651,574,"polygon",TRUE,"America/Chicago","60450",1840008243,27440
"Verona","Verona","IL","Illinois",17063,"Grundy",41.2156,-88.5047,208,208,500,"polygon",TRUE,"America/Chicago","60479",1840011620,68600
"Diamond","Diamond","IL","Illinois",17063,"Grundy",41.2851,-88.2506,2508,2508,513,"polygon",TRUE,"America/Chicago","60416",1840011614,1960
"Mazon","Mazon","IL","Illinois",17063,"Grundy",41.2418,-88.4233,971,971,635,"polygon",TRUE,"America/Chicago","60444",1840011617,3920
"Hamilton","Hamilton","IL","Illinois",17067,"Hancock",40.3899,-91.3623,2768,2768,300,"polygon",TRUE,"America/Chicago","62379 62341",1840007220,447423.47
"Augusta","Augusta","IL","Illinois",17067,"Hancock",40.2309,-90.9498,553,553,298,"polygon",TRUE,"America/Chicago","62311",1840012100,548033.53
"Plymouth","Plymouth","IL","Illinois",17067,"Hancock",40.2921,-90.9163,476,476,327,"polygon",TRUE,"America/Chicago","62367",1840012105,284742.68
"Carthage","Carthage","IL","Illinois",17067,"Hancock",40.4143,-91.1277,2461,2483,394,"polygon",TRUE,"America/Chicago","62321",1840007219,23520
"Warsaw","Warsaw","IL","Illinois",17067,"Hancock",40.3509,-91.4277,1508,1508,89,"polygon",TRUE,"America/Chicago","62379",1840010400,102159.66
"Elizabethtown","Elizabethtown","IL","Illinois",17069,"Hardin",37.4499,-88.3051,284,284,155,"polygon",TRUE,"America/Chicago","62931",1840013000,141120
"Media","Media","IL","Illinois",17071,"Henderson",40.7694,-90.8326,96,96,21,"polygon",TRUE,"America/Chicago","61460",1840011795,114211.96
"Raritan","Raritan","IL","Illinois",17071,"Henderson",40.696,-90.8254,124,124,490,"polygon",TRUE,"America/Chicago","61471",1840011794,5880
"Gladstone","Gladstone","IL","Illinois",17071,"Henderson",40.8639,-90.9568,269,269,265,"polygon",TRUE,"America/Chicago","61437",1840011793,52920
"Gulfport","Gulfport","IL","Illinois",17071,"Henderson",40.8076,-91.0845,50,50,12,"polygon",TRUE,"America/Chicago","61425",1840029744,72520
"Galva","Galva","IL","Illinois",17073,"Henry",41.1692,-90.0372,2503,2503,337,"polygon",TRUE,"America/Chicago","61434",1840008204,1960
"Cambridge","Cambridge","IL","Illinois",17073,"Henry",41.2983,-90.1908,2099,2099,408,"polygon",TRUE,"America/Chicago","61238",1840010243,107666.15
"Andover","Andover","IL","Illinois",17073,"Henry",41.2949,-90.2907,573,573,222,"polygon",TRUE,"America/Chicago","61238 61262 61233",1840010246,62720
"Cleveland","Cleveland","IL","Illinois",17073,"Henry",41.5035,-90.3177,181,181,195,"polygon",TRUE,"America/Chicago","61241",1840010244,2326575.58
"Geneseo","Geneseo","IL","Illinois",17073,"Henry",41.4508,-90.154,6477,6533,543,"polygon",TRUE,"America/Chicago","61254",1840008205,27440
"Woodhull","Woodhull","IL","Illinois",17073,"Henry",41.1786,-90.3221,783,783,366,"polygon",TRUE,"America/Chicago","61490",1840011588,1960
"Alpha","Alpha","IL","Illinois",17073,"Henry",41.1917,-90.3806,646,646,776,"polygon",TRUE,"America/Chicago","61413",1840010245,3920
"Kewanee","Kewanee","IL","Illinois",17073,"Henry",41.2399,-89.9259,12416,12473,717,"polygon",TRUE,"America/Chicago","61443",1840008206,3920
"Atkinson","Atkinson","IL","Illinois",17073,"Henry",41.4154,-90.0083,953,953,233,"polygon",TRUE,"America/Chicago","61235",1840010242,1960
"Sheldon","Sheldon","IL","Illinois",17075,"Iroquois",40.771,-87.5658,988,988,508,"polygon",TRUE,"America/Chicago","60966",1840011866,13720
"Clifton","Clifton","IL","Illinois",17075,"Iroquois",40.9346,-87.9339,1361,1361,596,"polygon",TRUE,"America/Chicago","60927",1840010339,101920
"Woodland","Woodland","IL","Illinois",17075,"Iroquois",40.7143,-87.7304,309,309,261,"polygon",TRUE,"America/Chicago","60974 60953",1840011865,9830.55
"Watseka","Watseka","IL","Illinois",17075,"Iroquois",40.7748,-87.7292,4732,4919,615,"polygon",TRUE,"America/Chicago","60970",1840010336,1960
"Wellington","Wellington","IL","Illinois",17075,"Iroquois",40.5404,-87.6796,222,222,312,"polygon",TRUE,"America/Chicago","60973",1840011868,109781.24
"Milford","Milford","IL","Illinois",17075,"Iroquois",40.6254,-87.6903,1208,1208,432,"polygon",TRUE,"America/Chicago","60953",1840011862,248807.85
"Carbondale","Carbondale","IL","Illinois",17077,"Jackson",37.722,-89.2238,67807,25899,578,"polygon",TRUE,"America/Chicago","62901 62903",1840007560,49000
"Ava","Ava","IL","Illinois",17077,"Jackson",37.8886,-89.4965,625,625,228,"polygon",TRUE,"America/Chicago","62907",1840007561,1960
"Murphysboro","Murphysboro","IL","Illinois",17077,"Jackson",37.7679,-89.3321,9173,7568,563,"polygon",TRUE,"America/Chicago","62966",1840008701,1960
"Gorham","Gorham","IL","Illinois",17077,"Jackson",37.7151,-89.4831,226,226,71,"polygon",TRUE,"America/Chicago","62940",1840012962,3920
"Vergennes","Vergennes","IL","Illinois",17077,"Jackson",37.9013,-89.3398,285,285,312,"polygon",TRUE,"America/Chicago","62994",1840012967,11760
"Yale","Yale","IL","Illinois",17079,"Jasper",39.1203,-88.0246,85,85,57,"polygon",TRUE,"America/Chicago","62481",1840012762,3920
"Newton","Newton","IL","Illinois",17079,"Jasper",38.9872,-88.1644,2927,2854,526,"polygon",TRUE,"America/Chicago","62448",1840008550,344085.14
"Grafton","Grafton","IL","Illinois",17083,"Jersey",38.9765,-90.4259,641,641,66,"polygon",TRUE,"America/Chicago","62037",1840008529,58800
"Warren","Warren","IL","Illinois",17085,"Jo Daviess",42.4948,-89.9913,1332,1332,498,"polygon",TRUE,"America/Chicago","61087",1840011110,456387.93
"Elizabeth","Elizabeth","IL","Illinois",17085,"Jo Daviess",42.3162,-90.2197,733,733,349,"polygon",TRUE,"America/Chicago","61028",1840011105,58800
"Galena","Galena","IL","Illinois",17085,"Jo Daviess",42.4217,-90.4292,2976,3225,279,"polygon",TRUE,"America/Chicago","61036",1840008082,13720
"Menominee","Menominee","IL","Illinois",17085,"Jo Daviess",42.4747,-90.5428,246,246,49,"polygon",TRUE,"America/Chicago","61025",1840011106,1960
"Stockton","Stockton","IL","Illinois",17085,"Jo Daviess",42.3521,-90.0007,1746,1746,388,"polygon",TRUE,"America/Chicago","61085",1840011109,250221.33
"Hanover","Hanover","IL","Illinois",17085,"Jo Daviess",42.2552,-90.2736,784,784,269,"polygon",TRUE,"America/Chicago","61041",1840011104,121500.29
"Cypress","Cypress","IL","Illinois",17087,"Johnson",37.3655,-89.0187,234,234,120,"polygon",TRUE,"America/Chicago","62923",1840013004,99960
"Vienna","Vienna","IL","Illinois",17087,"Johnson",37.4143,-88.8871,1687,1687,229,"polygon",TRUE,"America/Chicago","62995",1840010864,90160
"Montgomery","Montgomery","IL","Illinois",17089,"Kane",41.7237,-88.363,19701,19701,812,"polygon",TRUE,"America/Chicago","60538",1840011350,331240
"Elgin","Elgin","IL","Illinois",17089,"Kane",42.0385,-88.3229,112456,112456,1155,"polygon",TRUE,"America/Chicago","60120 60123 60124 60121 60122",1840008134,127400
"Burlington","Burlington","IL","Illinois",17089,"Kane",42.0415,-88.5511,633,633,34,"polygon",TRUE,"America/Chicago","60140 60109 60178",1840010148,1386847.14
"Batavia","Batavia","IL","Illinois",17089,"Kane",41.8479,-88.3109,26563,26563,979,"polygon",TRUE,"America/Chicago","60539 60510",1840007035,69525.13
"Hampshire","Hampshire","IL","Illinois",17089,"Kane",42.1112,-88.512,5270,6347,273,"polygon",TRUE,"America/Chicago","60140",1840011343,3920
"Aurora","Aurora","IL","Illinois",17089,"Kane",41.7638,-88.2901,200965,200965,1728,"polygon",TRUE,"America/Chicago","60506 60504 60505 60502 60503 60519 60507 60568 60569 60572 60598 60599",1840007034,1409492.4
"Geneva","Geneva","IL","Illinois",17089,"Kane",41.8833,-88.3243,22010,22010,859,"polygon",TRUE,"America/Chicago","60134",1840008135,182280
"Irwin","Irwin","IL","Illinois",17091,"Kankakee",41.0539,-87.9838,71,71,703,"polygon",TRUE,"America/Chicago","60901",1840011695,5880
"Essex","Essex","IL","Illinois",17091,"Kankakee",41.1819,-88.1926,771,771,127,"polygon",TRUE,"America/Chicago","60935",1840011699,19600
"Bourbonnais","Bourbonnais","IL","Illinois",17091,"Kankakee",41.1831,-87.8781,18420,18420,751,"polygon",TRUE,"America/Chicago","60914",1840011692,74480
"Buckingham","Buckingham","IL","Illinois",17091,"Kankakee",41.0463,-88.175,285,285,438,"polygon",TRUE,"America/Chicago","60917",1840010288,3920
"Bradley","Bradley","IL","Illinois",17091,"Kankakee",41.1643,-87.8451,15344,15344,857,"polygon",TRUE,"America/Chicago","60915 60914",1840011693,54880
"Kankakee","Kankakee","IL","Illinois",17091,"Kankakee",41.102,-87.8643,78001,26216,674,"polygon",TRUE,"America/Chicago","60901",1840008260,66640
"Manteno","Manteno","IL","Illinois",17091,"Kankakee",41.2505,-87.8442,9021,9021,699,"polygon",TRUE,"America/Chicago","60950",1840011703,7840
"Newark","Newark","IL","Illinois",17093,"Kendall",41.5368,-88.5803,1030,1030,355,"polygon",TRUE,"America/Chicago","60541",1840011507,626746.78
"Millington","Millington","IL","Illinois",17093,"Kendall",41.5622,-88.6025,663,663,372,"polygon",TRUE,"America/Chicago","60537",1840011506,3920
"Lisbon","Lisbon","IL","Illinois",17093,"Kendall",41.4794,-88.461,317,317,67,"polygon",TRUE,"America/Chicago","60541 60450",1840011504,9800
"Millbrook","Millbrook","IL","Illinois",17093,"Kendall",41.605,-88.5449,344,344,63,"polygon",TRUE,"America/Chicago","60541 60536 60560",1840011505,11760
"Plano","Plano","IL","Illinois",17093,"Kendall",41.6757,-88.5294,11588,11588,498,"polygon",TRUE,"America/Chicago","60545",1840009258,434991.58
"Yorkville","Yorkville","IL","Illinois",17093,"Kendall",41.6563,-88.4508,19388,19388,374,"polygon",TRUE,"America/Chicago","60560 60512",1840010216,50960
"Oswego","Oswego","IL","Illinois",17093,"Kendall",41.6834,-88.3372,34833,34833,902,"polygon",TRUE,"America/Chicago","60543",1840011508,37240
"Oneida","Oneida","IL","Illinois",17095,"Knox",41.0722,-90.2247,674,674,341,"polygon",TRUE,"America/Chicago","61467",1840009351,33320
"Galesburg","Galesburg","IL","Illinois",17095,"Knox",40.9506,-90.3763,34406,30769,669,"polygon",TRUE,"America/Chicago","61401 61402",1840008277,86240
"Henderson","Henderson","IL","Illinois",17095,"Knox",41.0238,-90.3535,245,245,356,"polygon",TRUE,"America/Chicago","61439",1840011762,305034.3
"Knoxville","Knoxville","IL","Illinois",17095,"Knox",40.907,-90.2857,2795,2795,459,"polygon",TRUE,"America/Chicago","61448",1840008278,989595.6
"Victoria","Victoria","IL","Illinois",17095,"Knox",41.0333,-90.0951,296,296,172,"polygon",TRUE,"America/Chicago","61485",1840011769,115640
"Abingdon","Abingdon","IL","Illinois",17095,"Knox",40.8039,-90.4009,3191,3125,846,"polygon",TRUE,"America/Chicago","61410",1840007161,86240
"Libertyville","Libertyville","IL","Illinois",17097,"Lake",42.287,-87.967,20490,20490,897,"polygon",TRUE,"America/Chicago","60048",1840011161,139323.04
"Deerfield","Deerfield","IL","Illinois",17097,"Lake",42.1653,-87.8515,18946,18946,1323,"polygon",TRUE,"America/Chicago","60015",1840011167,38935.02
"Lincolnshire","Lincolnshire","IL","Illinois",17097,"Lake",42.1958,-87.9181,7336,7336,615,"polygon",TRUE,"America/Chicago","60069 60045",1840011162,11760
"Mundelein","Mundelein","IL","Illinois",17097,"Lake",42.2692,-88.0101,31385,31385,1270,"polygon",TRUE,"America/Chicago","60060",1840011175,17640
"Lindenhurst","Lindenhurst","IL","Illinois",17097,"Lake",42.4175,-88.0258,14467,14467,1237,"polygon",TRUE,"America/Chicago","60046",1840011163,201880
"Gurnee","Gurnee","IL","Illinois",17097,"Lake",42.3708,-87.9392,30767,30767,880,"polygon",TRUE,"America/Chicago","60031",1840011152,134837.24
"Antioch","Antioch","IL","Illinois",17097,"Lake",42.4744,-88.072,14235,14235,680,"polygon",TRUE,"America/Chicago","60002",1840010115,78400
"Waukegan","Waukegan","IL","Illinois",17097,"Lake",42.3697,-87.8716,87729,87729,1396,"polygon",TRUE,"America/Chicago","60085 60087 60048 60079",1840010113,5880
"Wauconda","Wauconda","IL","Illinois",17097,"Lake",42.2748,-88.1359,13737,13737,1045,"polygon",TRUE,"America/Chicago","60084",1840011184,3920
"Zion","Zion","IL","Illinois",17097,"Lake",42.4598,-87.8509,23952,23952,944,"polygon",TRUE,"America/Chicago","60099",1840010114,5880
"Wadsworth","Wadsworth","IL","Illinois",17097,"Lake",42.4441,-87.9199,3707,3707,148,"polygon",TRUE,"America/Chicago","60099 60083",1840011183,35280
"Bannockburn","Bannockburn","IL","Illinois",17097,"Lake",42.1932,-87.8694,1579,1579,300,"polygon",TRUE,"America/Chicago","60015",1840011148,23520
"Grayslake","Grayslake","IL","Illinois",17097,"Lake",42.3405,-88.0339,20957,20957,742,"polygon",TRUE,"America/Chicago","60030",1840011150,9800
"Leland","Leland","IL","Illinois",17099,"LaSalle",41.616,-88.7982,928,928,671,"polygon",TRUE,"America/Chicago","60531",1840011532,13720
"Mendota","Mendota","IL","Illinois",17099,"LaSalle",41.5553,-89.1042,6929,7099,542,"polygon",TRUE,"America/Chicago","61342",1840008199,15680
"Peru","Peru","IL","Illinois",17099,"LaSalle",41.349,-89.1368,30611,9834,401,"polygon",TRUE,"America/Chicago","61329 61354",1840009273,40782.68
"Streator","Streator","IL","Illinois",17099,"LaSalle",41.1242,-88.8296,17050,13135,728,"polygon",TRUE,"America/Chicago","61364",1840009271,13720
"Seneca","Seneca","IL","Illinois",17099,"LaSalle",41.3211,-88.5881,2268,2268,133,"polygon",TRUE,"America/Chicago","60450 61360",1840011539,43120
"Ottawa","Ottawa","IL","Illinois",17099,"LaSalle",41.3529,-88.8313,19967,18180,556,"polygon",TRUE,"America/Chicago","61350",1840009272,70469.73
"Rutland","Rutland","IL","Illinois",17099,"LaSalle",40.9838,-89.0413,308,308,171,"polygon",TRUE,"America/Chicago","61358",1840011536,3920
"Sheridan","Sheridan","IL","Illinois",17099,"LaSalle",41.5285,-88.6789,2712,2712,525,"polygon",TRUE,"America/Chicago","60551",1840011540,11760
"Russellville","Russellville","IL","Illinois",17101,"Lawrence",38.8196,-87.5301,87,87,72,"polygon",TRUE,"America/Chicago","62439",1840012832,53017.86
"Lawrenceville","Lawrenceville","IL","Illinois",17101,"Lawrence",38.7263,-87.6874,7161,4406,775,"polygon",TRUE,"America/Chicago","62439",1840008606,350840
"Bridgeport","Bridgeport","IL","Illinois",17101,"Lawrence",38.7094,-87.7591,1741,1741,640,"polygon",TRUE,"America/Chicago","62417",1840006131,152790.52
"Sumner","Sumner","IL","Illinois",17101,"Lawrence",38.7197,-87.8726,3160,3160,889,"polygon",TRUE,"America/Chicago","62466",1840009781,3920
"Lee","Lee","IL","Illinois",17103,"Lee",41.7954,-88.9417,334,334,643,"polygon",TRUE,"America/Chicago","60530",1840011428,19600
"Compton","Compton","IL","Illinois",17103,"Lee",41.6941,-89.0861,286,286,669,"polygon",TRUE,"America/Chicago","61318",1840011429,1960
"Dixon","Dixon","IL","Illinois",17103,"Lee",41.8437,-89.4786,16288,15202,791,"polygon",TRUE,"America/Chicago","61021",1840007051,15680
"Flanagan","Flanagan","IL","Illinois",17105,"Livingston",40.877,-88.8598,1069,1069,716,"polygon",TRUE,"America/Chicago","61740",1840011785,3920
"Fairbury","Fairbury","IL","Illinois",17105,"Livingston",40.7462,-88.5168,3621,3596,757,"polygon",TRUE,"America/Chicago","61739",1840008280,3920
"Pontiac","Pontiac","IL","Illinois",17105,"Livingston",40.8881,-88.6415,12196,11809,556,"polygon",TRUE,"America/Chicago","61764",1840009352,107800
"Chatsworth","Chatsworth","IL","Illinois",17105,"Livingston",40.7291,-88.2977,1128,1128,161,"polygon",TRUE,"America/Chicago","60921",1840009353,3920
"Atlanta","Atlanta","IL","Illinois",17107,"Logan",40.2638,-89.231,1629,1629,497,"polygon",TRUE,"America/Chicago","61723",1840007252,2588093.45
"Latham","Latham","IL","Illinois",17107,"Logan",39.967,-89.1623,362,362,501,"polygon",TRUE,"America/Chicago","62543",1840012307,33320
"Middletown","Middletown","IL","Illinois",17107,"Logan",40.1009,-89.5912,308,308,495,"polygon",TRUE,"America/Chicago","62666",1840012310,669877.14
"Elkhart","Elkhart","IL","Illinois",17107,"Logan",40.0175,-89.48,391,391,103,"polygon",TRUE,"America/Chicago","62634",1840012308,109760
"Lincoln","Lincoln","IL","Illinois",17107,"Logan",40.1507,-89.372,17360,13816,833,"polygon",TRUE,"America/Chicago","62656",1840009447,638975.11
"Colchester","Colchester","IL","Illinois",17109,"McDonough",40.4273,-90.7922,1317,1317,509,"polygon",TRUE,"America/Chicago","62326",1840007222,11760
"Macomb","Macomb","IL","Illinois",17109,"McDonough",40.4721,-90.6818,18889,18267,647,"polygon",TRUE,"America/Chicago","61455",1840009411,47843.73
"Algonquin","Algonquin","IL","Illinois",17111,"McHenry",42.1629,-88.3158,31017,31017,977,"polygon",TRUE,"America/Chicago","60102",1840010110,76440
"Lakewood","Lakewood","IL","Illinois",17111,"McHenry",42.2277,-88.393,3928,3928,322,"polygon",TRUE,"America/Chicago","60014 60098",1840011131,318624.94
"Marengo","Marengo","IL","Illinois",17111,"McHenry",42.2312,-88.6153,7576,7496,366,"polygon",TRUE,"America/Chicago","60152",1840008084,5880
"Union","Union","IL","Illinois",17111,"McHenry",42.2315,-88.5447,561,561,261,"polygon",TRUE,"America/Chicago","60180",1840011145,45080
"Huntley","Huntley","IL","Illinois",17111,"McHenry",42.16,-88.433,27207,27207,731,"polygon",TRUE,"America/Chicago","60142",1840011134,19600
"Richmond","Richmond","IL","Illinois",17111,"McHenry",42.4641,-88.3088,1920,1920,174,"polygon",TRUE,"America/Chicago","60071",1840011138,1816524.52
"Greenwood","Greenwood","IL","Illinois",17111,"McHenry",42.3915,-88.3894,248,248,51,"polygon",TRUE,"America/Chicago","60097 60098",1840011127,374092.65
"Ringwood","Ringwood","IL","Illinois",17111,"McHenry",42.3974,-88.3032,820,820,82,"polygon",TRUE,"America/Chicago","60072",1840011139,3920
"Harvard","Harvard","IL","Illinois",17111,"McHenry",42.4297,-88.6212,9659,9180,434,"polygon",TRUE,"America/Chicago","60033",1840006970,17640
"Cary","Cary","IL","Illinois",17111,"McHenry",42.2128,-88.2491,17885,17885,1110,"polygon",TRUE,"America/Chicago","60013",1840010109,197960
"Woodstock","Woodstock","IL","Illinois",17111,"McHenry",42.3102,-88.4356,25833,25286,721,"polygon",TRUE,"America/Chicago","60098",1840010107,109760
"Hebron","Hebron","IL","Illinois",17111,"McHenry",42.4646,-88.4343,1200,1200,237,"polygon",TRUE,"America/Chicago","60034",1840011132,5880
"Towanda","Towanda","IL","Illinois",17113,"McLean",40.5633,-88.9007,466,466,237,"polygon",TRUE,"America/Chicago","61776 61761",1840011983,9800
"Hudson","Hudson","IL","Illinois",17113,"McLean",40.6053,-88.9895,1825,1825,799,"polygon",TRUE,"America/Chicago","61748",1840011974,250501.08
"Ellsworth","Ellsworth","IL","Illinois",17113,"McLean",40.4496,-88.7161,195,195,330,"polygon",TRUE,"America/Chicago","61737",1840011979,9800
"Danvers","Danvers","IL","Illinois",17113,"McLean",40.5297,-89.1753,1115,1115,503,"polygon",TRUE,"America/Chicago","61732",1840011977,80360
"Normal","Normal","IL","Illinois",17113,"McLean",40.522,-88.9877,54284,54284,1123,"polygon",TRUE,"America/Chicago","61761 61790",1840009401,82320
"Lexington","Lexington","IL","Illinois",17113,"McLean",40.6469,-88.7847,2047,2047,385,"polygon",TRUE,"America/Chicago","61753",1840008326,1362412.14
"Colfax","Colfax","IL","Illinois",17113,"McLean",40.5666,-88.6161,1026,1026,720,"polygon",TRUE,"America/Chicago","61728",1840011975,11760
"Stanford","Stanford","IL","Illinois",17113,"McLean",40.4316,-89.2206,586,586,341,"polygon",TRUE,"America/Chicago","61774",1840011982,507916.53
"Bellflower","Bellflower","IL","Illinois",17113,"McLean",40.3407,-88.5258,349,349,367,"polygon",TRUE,"America/Chicago","61724",1840011971,15680
"Bloomington","Bloomington","IL","Illinois",17113,"McLean",40.4757,-88.9705,134892,77934,1111,"polygon",TRUE,"America/Chicago","61701 61705 61704 61709 61710 61791",1840007207,570051.51
"Macon","Macon","IL","Illinois",17115,"Macon",39.7114,-88.9964,1116,1116,302,"polygon",TRUE,"America/Chicago","62544",1840009485,308158.75
"Forsyth","Forsyth","IL","Illinois",17115,"Macon",39.926,-88.9643,3529,3529,440,"polygon",TRUE,"America/Chicago","62526 62535",1840012428,9800
