"city","city_ascii","state_id","State","county_fips","county_name","lat","lng","population","population_proper","density","source","incorporated","timezone","zips","id","Total_Payments"
"Meridian","Meridian","NY","New York",36011,"Cayuga",43.163,-76.5382,296,296,165,"polygon",TRUE,"America/New_York","13113 13033",1840004239,1547686
"Sherman","Sherman","NY","New York",36013,"Chautauqua",42.159,-79.5946,689,689,304,"polygon",TRUE,"America/New_York","14781",1840004570,345932
"Fredonia","Fredonia","NY","New York",36013,"Chautauqua",42.4407,-79.3319,10567,10567,786,"polygon",TRUE,"America/New_York","14063",1840004566,58109
"Lakewood","Lakewood","NY","New York",36013,"Chautauqua",42.0991,-79.32,2842,2842,555,"polygon",TRUE,"America/New_York","14750",1840004567,1556625
"Mayville","Mayville","NY","New York",36013,"Chautauqua",42.2532,-79.5031,1642,1642,318,"polygon",TRUE,"America/New_York","14757",1840004568,11420
"Westfield","Westfield","NY","New York",36013,"Chautauqua",42.3219,-79.5747,2838,3036,306,"polygon",TRUE,"America/New_York","14787",1840004573,503299
"Jamestown","Jamestown","NY","New York",36013,"Chautauqua",42.0975,-79.2366,41236,29591,1278,"polygon",TRUE,"America/New_York","14701 14702",1840000446,480330
"Dunkirk","Dunkirk","NY","New York",36013,"Chautauqua",42.4803,-79.3323,24061,11848,1015,"polygon",TRUE,"America/New_York","14048",1840000445,110796
"Horseheads","Horseheads","NY","New York",36015,"Chemung",42.1689,-76.8299,6460,6460,641,"polygon",TRUE,"America/New_York","14845",1840004688,158412
"Elmira","Elmira","NY","New York",36015,"Chemung",42.0938,-76.8097,64664,27773,1478,"polygon",TRUE,"America/New_York","14901 14905 14904 14902",1840000472,987869
"Greene","Greene","NY","New York",36017,"Chenango",42.3297,-75.7694,1449,1449,523,"polygon",TRUE,"America/New_York","13778",1840004508,14827
"Oxford","Oxford","NY","New York",36017,"Chenango",42.4412,-75.5959,1389,1389,302,"polygon",TRUE,"America/New_York","13830",1840004510,582177
"Afton","Afton","NY","New York",36017,"Chenango",42.2291,-75.5247,798,798,201,"polygon",TRUE,"America/New_York","13730",1840004513,102780
"Norwich","Norwich","NY","New York",36017,"Chenango",42.5333,-75.5227,7722,6718,1220,"polygon",TRUE,"America/New_York","13815",1840000424,580468
"Smyrna","Smyrna","NY","New York",36017,"Chenango",42.6869,-75.5688,223,223,352,"polygon",TRUE,"America/New_York","13464",1840004512,461657
"Bainbridge","Bainbridge","NY","New York",36017,"Chenango",42.2974,-75.4807,1311,1311,385,"polygon",TRUE,"America/New_York","13733",1840004514,65499
"Plattsburgh","Plattsburgh","NY","New York",36019,"Clinton",44.6951,-73.4563,29006,19696,1509,"polygon",TRUE,"America/New_York","12903 12901",1840000296,445339
"Chatham","Chatham","NY","New York",36021,"Columbia",42.3621,-73.5976,1658,1658,517,"polygon",TRUE,"America/New_York","12037",1840004633,247939
"Valatie","Valatie","NY","New York",36021,"Columbia",42.4134,-73.6778,5508,1878,578,"polygon",TRUE,"America/New_York","12184",1840004632,41074
"Hudson","Hudson","NY","New York",36021,"Columbia",42.2515,-73.7859,10699,6239,1116,"polygon",TRUE,"America/New_York","12534",1840000454,1504424
"Kinderhook","Kinderhook","NY","New York",36021,"Columbia",42.3944,-73.7038,1150,1150,211,"polygon",TRUE,"America/New_York","12106",1840004630,11420
"Homer","Homer","NY","New York",36023,"Cortland",42.6372,-76.1848,3126,3126,626,"polygon",TRUE,"America/New_York","13077 13045",1840004497,34792
"Marathon","Marathon","NY","New York",36023,"Cortland",42.4439,-76.0351,869,869,297,"polygon",TRUE,"America/New_York","13803",1840004498,37667
"Cortland","Cortland","NY","New York",36023,"Cortland",42.6004,-76.1784,26769,18698,1853,"polygon",TRUE,"America/New_York","13045",1840000419,296061
"Hancock","Hancock","NY","New York",36025,"Delaware",41.9527,-75.2837,954,954,236,"polygon",TRUE,"America/New_York","13783",1840004618,205261
"Margaretville","Margaretville","NY","New York",36025,"Delaware",42.1459,-74.6503,560,560,315,"polygon",TRUE,"America/New_York","12455",1840004620,11420
"Hobart","Hobart","NY","New York",36025,"Delaware",42.3715,-74.6691,400,400,310,"polygon",TRUE,"America/New_York","13788",1840004619,137040
"Sidney","Sidney","NY","New York",36025,"Delaware",42.3067,-75.3984,5212,3653,592,"polygon",TRUE,"America/New_York","13838",1840004621,413474
"Franklin","Franklin","NY","New York",36025,"Delaware",42.3416,-75.1659,346,346,394,"polygon",TRUE,"America/New_York","13775",1840004617,1929410
"Stamford","Stamford","NY","New York",36025,"Delaware",42.4093,-74.617,1044,1044,302,"polygon",TRUE,"America/New_York","12167",1840004622,775485
"Fishkill","Fishkill","NY","New York",36027,"Dutchess",41.5339,-73.8942,2119,2119,997,"polygon",TRUE,"America/New_York","12524",1840004748,923889
"Millbrook","Millbrook","NY","New York",36027,"Dutchess",41.7841,-73.694,1418,1418,283,"polygon",TRUE,"America/New_York","12545",1840004749,22840
"Poughkeepsie","Poughkeepsie","NY","New York",36027,"Dutchess",41.6949,-73.921,396041,30614,2297,"polygon",TRUE,"America/New_York","12601 12603 12602",1840000500,1380547
"Rhinebeck","Rhinebeck","NY","New York",36027,"Dutchess",41.9294,-73.9081,2964,2597,658,"polygon",TRUE,"America/New_York","12572",1840004753,155537
"Pawling","Pawling","NY","New York",36027,"Dutchess",41.5633,-73.5988,2310,2310,446,"polygon",TRUE,"America/New_York","12564",1840004751,20442
"Springville","Springville","NY","New York",36029,"Erie",42.5084,-78.6696,3902,4301,452,"polygon",TRUE,"America/New_York","14141",1840004391,117116
"Alden","Alden","NY","New York",36029,"Erie",42.8988,-78.4946,2582,2582,366,"polygon",TRUE,"America/New_York","14004",1840004394,34260
"Akron","Akron","NY","New York",36029,"Erie",43.0179,-78.4978,2987,2874,551,"polygon",TRUE,"America/New_York","14001",1840004393,2435314
"Hamburg","Hamburg","NY","New York",36029,"Erie",42.7233,-78.8348,9696,9696,1509,"polygon",TRUE,"America/New_York","14075",1840004385,221537
"Buffalo","Buffalo","NY","New York",36029,"Erie",42.9017,-78.8487,926261,258612,2472,"polygon",TRUE,"America/New_York","14208 14209 14202 14203 14201 14206 14207 14204 14220 14222 14218 14211 14210 14213 14212 14215 14214 14216 14205 14233 14240 14263 14264 14267 14269 14270 14272 14273 14276 14280",1840000386,2382268
"Angola","Angola","NY","New York",36029,"Erie",42.6378,-79.0295,2119,2119,577,"polygon",TRUE,"America/New_York","14006",1840004395,29654
"Williamsville","Williamsville","NY","New York",36029,"Erie",42.9623,-78.7418,5292,5292,1624,"polygon",TRUE,"America/New_York","14221",1840004392,1792375
"Lackawanna","Lackawanna","NY","New York",36029,"Erie",42.8182,-78.8324,17934,17934,1053,"polygon",TRUE,"America/New_York","14218",1840000387,11420
"Tonawanda","Tonawanda","NY","New York",36029,"Erie",43.0105,-78.8805,14904,14904,1513,"polygon",TRUE,"America/New_York","14150 14151",1840004381,181117
"Depew","Depew","NY","New York",36029,"Erie",42.9117,-78.7044,15193,15193,1155,"polygon",TRUE,"America/New_York","14043",1840004397,60653
"Kenmore","Kenmore","NY","New York",36029,"Erie",42.9646,-78.8713,15217,15217,4092,"polygon",TRUE,"America/New_York","14217",1840004386,166751
"Lancaster","Lancaster","NY","New York",36029,"Erie",42.9007,-78.6701,10179,10179,1456,"polygon",TRUE,"America/New_York","14086",1840004387,4261671
"Malone","Malone","NY","New York",36033,"Franklin",44.849,-74.2889,10391,5674,702,"polygon",TRUE,"America/New_York","12953",1840004067,100382
"Burke","Burke","NY","New York",36033,"Franklin",44.9032,-74.17,200,200,266,"polygon",TRUE,"America/New_York","12917",1840004071,152113
"Northville","Northville","NY","New York",36035,"Fulton",43.2239,-74.1702,1061,1061,385,"polygon",TRUE,"America/New_York","12134",1840004310,20809
"Broadalbin","Broadalbin","NY","New York",36035,"Fulton",43.056,-74.1964,1293,1293,371,"polygon",TRUE,"America/New_York","12010 12025",1840004311,6814
"Mayfield","Mayfield","NY","New York",36035,"Fulton",43.1028,-74.2661,801,801,307,"polygon",TRUE,"America/New_York","12078 12117",1840004309,82148
"Johnstown","Johnstown","NY","New York",36035,"Fulton",43.0073,-74.3755,8314,8314,665,"polygon",TRUE,"America/New_York","12095",1840000376,754141
"Gloversville","Gloversville","NY","New York",36035,"Fulton",43.0491,-74.3465,27893,14951,1143,"polygon",TRUE,"America/New_York","12078",1840000375,76343
"Corfu","Corfu","NY","New York",36037,"Genesee",42.9611,-78.4026,705,705,273,"polygon",TRUE,"America/New_York","14036",1840004369,45680
"Batavia","Batavia","NY","New York",36037,"Genesee",42.9987,-78.1802,16906,14661,1089,"polygon",TRUE,"America/New_York","14020",1840000385,283280
"Elba","Elba","NY","New York",36037,"Genesee",43.0768,-78.1889,647,647,245,"polygon",TRUE,"America/New_York","14058",1840004370,11420
"Oakfield","Oakfield","NY","New York",36037,"Genesee",43.0648,-78.2711,1723,1723,1007,"polygon",TRUE,"America/New_York","14125",1840004366,3407
"Catskill","Catskill","NY","New York",36039,"Greene",42.2145,-73.8656,6061,3833,649,"polygon",TRUE,"America/New_York","12414",1840004650,44481
"Athens","Athens","NY","New York",36039,"Greene",42.2695,-73.8104,1603,1603,180,"polygon",TRUE,"America/New_York","12015",1840004649,1812638
"Dolgeville","Dolgeville","NY","New York",36043,"Herkimer",43.1031,-74.7749,2098,2098,452,"polygon",TRUE,"America/New_York","13329",1840004156,3407
"Newport","Newport","NY","New York",36043,"Herkimer",43.1859,-75.0151,611,611,448,"polygon",TRUE,"America/New_York","13416",1840004152,285480
"Frankfort","Frankfort","NY","New York",36043,"Herkimer",43.0384,-75.0724,2471,2471,941,"polygon",TRUE,"America/New_York","13340",1840004147,498325
"Poland","Poland","NY","New York",36043,"Herkimer",43.226,-75.0612,486,486,345,"polygon",TRUE,"America/New_York","13431",1840004153,135882
"Herkimer","Herkimer","NY","New York",36043,"Herkimer",43.0282,-74.9928,7380,7380,1100,"polygon",TRUE,"America/New_York","13350",1840004148,34260
"Middleville","Middleville","NY","New York",36043,"Herkimer",43.1384,-74.9707,495,495,249,"polygon",TRUE,"America/New_York","13406 13416",1840004150,22840
"Ilion","Ilion","NY","New York",36043,"Herkimer",43.0114,-75.0396,23983,7790,1206,"polygon",TRUE,"America/New_York","13357",1840004149,11420
"Antwerp","Antwerp","NY","New York",36045,"Jefferson",44.1993,-75.6075,663,663,255,"polygon",TRUE,"America/New_York","13608",1840004121,3407
"Dexter","Dexter","NY","New York",36045,"Jefferson",44.0112,-76.0425,1031,1031,598,"polygon",TRUE,"America/New_York","13634",1840004129,184282
"Clayton","Clayton","NY","New York",36045,"Jefferson",44.237,-76.0826,1875,1875,451,"polygon",TRUE,"America/New_York","13624",1840004127,287125
"Watertown","Watertown","NY","New York",36045,"Jefferson",43.9734,-75.9094,54980,25687,1098,"polygon",TRUE,"America/New_York","13601",1840002200,1347311
"Philadelphia","Philadelphia","NY","New York",36045,"Jefferson",44.154,-75.7098,1166,1166,470,"polygon",TRUE,"America/New_York","13673",1840004115,16038578
"Adams","Adams","NY","New York",36045,"Jefferson",43.8102,-76.023,2521,1761,470,"polygon",TRUE,"America/New_York","13605",1840004119,66029
"Carthage","Carthage","NY","New York",36045,"Jefferson",43.9837,-75.6021,3425,3425,546,"polygon",TRUE,"America/New_York","13619",1840004125,100002
"Brooklyn","Brooklyn","NY","New York",36047,"Kings",40.6501,-73.9496,2629150,2629150,14606,"polygon",TRUE,"America/New_York","11212 11213 11216 11233 11238 11209 11214 11228 11204 11218 11219 11230 11234 11236 11239 11223 11224 11229 11235 11201 11205 11215 11217 11231 11203 11210 11225 11226 11207 11208 11211 11222 11220 11232 11206 11221 11237",1840034030,3456137
"Copenhagen","Copenhagen","NY","New York",36049,"Lewis",43.8934,-75.6726,787,787,258,"polygon",TRUE,"America/New_York","13626",1840004140,11420
"Harrisville","Harrisville","NY","New York",36049,"Lewis",44.1532,-75.3211,612,612,300,"polygon",TRUE,"America/New_York","13648",1840004133,34324
"Lowville","Lowville","NY","New York",36049,"Lewis",43.7867,-75.4874,3450,3362,679,"polygon",TRUE,"America/New_York","13367",1840004134,55901
"Avon","Avon","NY","New York",36051,"Livingston",42.9129,-77.7464,4764,3252,399,"polygon",TRUE,"America/New_York","14414",1840004428,1078236
"Geneseo","Geneseo","NY","New York",36051,"Livingston",42.799,-77.8095,8468,8165,1109,"polygon",TRUE,"America/New_York","14454",1840004422,132392
"Lima","Lima","NY","New York",36051,"Livingston",42.9069,-77.6123,2068,2068,593,"polygon",TRUE,"America/New_York","14485",1840004424,926624
"Caledonia","Caledonia","NY","New York",36051,"Livingston",42.9755,-77.8571,2147,2147,395,"polygon",TRUE,"America/New_York","14423",1840004429,99539
"Dansville","Dansville","NY","New York",36051,"Livingston",42.5625,-77.6969,4862,4463,660,"polygon",TRUE,"America/New_York","14437",1840004430,18234
"Livonia","Livonia","NY","New York",36051,"Livingston",42.8219,-77.6688,1356,1356,517,"polygon",TRUE,"America/New_York","14487",1840004425,898193
"Hamilton","Hamilton","NY","New York",36053,"Madison",42.8292,-75.5503,4290,4108,640,"polygon",TRUE,"America/New_York","13346",1840004354,1279059
"Cazenovia","Cazenovia","NY","New York",36053,"Madison",42.9278,-75.8514,3118,2840,586,"polygon",TRUE,"America/New_York","13035",1840004360,26247
"Munnsville","Munnsville","NY","New York",36053,"Madison",42.9766,-75.5866,464,464,204,"polygon",TRUE,"America/New_York","13409",1840004357,3407
"Morrisville","Morrisville","NY","New York",36053,"Madison",42.8987,-75.6448,1735,1735,654,"polygon",TRUE,"America/New_York","13408",1840004356,468692
"Canastota","Canastota","NY","New York",36053,"Madison",43.0835,-75.7558,4566,4566,527,"polygon",TRUE,"America/New_York","13032",1840004359,10221
"Madison","Madison","NY","New York",36053,"Madison",42.8977,-75.5123,287,287,232,"polygon",TRUE,"America/New_York","13402",1840004355,8861857
"Oneida","Oneida","NY","New York",36053,"Madison",43.0769,-75.6621,21025,10997,192,"polygon",TRUE,"America/New_York","13421",1840000384,207768
"Pittsford","Pittsford","NY","New York",36055,"Monroe",43.0901,-77.5167,1336,1336,766,"polygon",TRUE,"America/New_York","14534",1840004283,60063
"Rochester","Rochester","NY","New York",36055,"Monroe",43.168,-77.6162,711998,208046,2245,"polygon",TRUE,"America/New_York","14608 14609 14606 14605 14607 14604 14627 14620 14621 14619 14615 14614 14617 14611 14610 14613 14612 14602 14603 14638 14639 14642 14643 14644 14646 14647 14649 14650 14651 14653",1840000373,20477229
"Brockport","Brockport","NY","New York",36055,"Monroe",43.2136,-77.9404,20094,8299,1473,"polygon",TRUE,"America/New_York","14420",1840004287,44105
"Fairport","Fairport","NY","New York",36055,"Monroe",43.099,-77.4427,5384,5384,1312,"polygon",TRUE,"America/New_York","14450",1840004280,68385
"Hilton","Hilton","NY","New York",36055,"Monroe",43.29,-77.7925,5855,5855,1265,"polygon",TRUE,"America/New_York","14468",1840004281,17035
"Webster","Webster","NY","New York",36055,"Monroe",43.215,-77.4225,5652,5652,990,"polygon",TRUE,"America/New_York","14580",1840004286,984844
"Scottsville","Scottsville","NY","New York",36055,"Monroe",43.0221,-77.7555,1950,1950,695,"polygon",TRUE,"America/New_York","14546",1840004284,29654
"Spencerport","Spencerport","NY","New York",36055,"Monroe",43.1882,-77.8069,3659,3659,1022,"polygon",TRUE,"America/New_York","14559",1840004285,42722
"Amsterdam","Amsterdam","NY","New York",36057,"Montgomery",42.942,-74.1907,21334,17844,1173,"polygon",TRUE,"America/New_York","12010",1840000391,131045
"Fultonville","Fultonville","NY","New York",36057,"Montgomery",42.9463,-74.3705,778,778,629,"polygon",TRUE,"America/New_York","12072",1840004403,11420
"Ames","Ames","NY","New York",36057,"Montgomery",42.8373,-74.6014,139,139,410,"polygon",TRUE,"America/New_York","13317",1840004408,975299
"Kensington","Kensington","NY","New York",36059,"Nassau",40.7931,-73.7221,1187,1187,1802,"polygon",TRUE,"America/New_York","11021 11026",1840005298,163291
"Malverne","Malverne","NY","New York",36059,"Nassau",40.6746,-73.6721,8613,8613,3143,"polygon",TRUE,"America/New_York","11565",1840005305,79940
"Brookville","Brookville","NY","New York",36059,"Nassau",40.8123,-73.5696,3614,3614,353,"polygon",TRUE,"America/New_York","11545 11548",1840005338,278943
"Lynbrook","Lynbrook","NY","New York",36059,"Nassau",40.6579,-73.6742,19716,19716,3780,"polygon",TRUE,"America/New_York","11563",1840005304,332406
"Roslyn","Roslyn","NY","New York",36059,"Nassau",40.7991,-73.6491,2913,2913,1741,"polygon",TRUE,"America/New_York","11576",1840005321,75334
"Freeport","Freeport","NY","New York",36059,"Nassau",40.6515,-73.585,43508,43508,3668,"polygon",TRUE,"America/New_York","11520",1840005288,507451
"Bayville","Bayville","NY","New York",36059,"Nassau",40.9077,-73.5602,6771,6771,1803,"polygon",TRUE,"America/New_York","11709",1840005336,11420
"Westbury","Westbury","NY","New York",36059,"Nassau",40.7599,-73.5891,15493,15493,2552,"polygon",TRUE,"America/New_York","11590",1840005332,14827
"Farmingdale","Farmingdale","NY","New York",36059,"Nassau",40.7328,-73.4465,9094,9094,3133,"polygon",TRUE,"America/New_York","11735 11737",1840005285,75334
"Hempstead","Hempstead","NY","New York",36059,"Nassau",40.7043,-73.6193,55806,55806,5849,"polygon",TRUE,"America/New_York","11550 11551",1840005293,62225
"Mineola","Mineola","NY","New York",36059,"Nassau",40.7469,-73.6392,19387,19387,3983,"polygon",TRUE,"America/New_York","11501",1840005310,969970
"Bellerose","Bellerose","NY","New York",36059,"Nassau",40.7242,-73.7167,1180,1180,3661,"polygon",TRUE,"America/New_York","11001",1840005337,3407
"Cedarhurst","Cedarhurst","NY","New York",36059,"Nassau",40.6252,-73.7278,6730,6730,3849,"polygon",TRUE,"America/New_York","11516",1840005339,60507
"Lawrence","Lawrence","NY","New York",36059,"Nassau",40.6042,-73.7149,6607,6607,685,"polygon",TRUE,"America/New_York","11559",1840005303,1350050
"Thomaston","Thomaston","NY","New York",36059,"Nassau",40.7876,-73.7151,2750,2750,2605,"polygon",TRUE,"America/New_York","11021",1840005329,60507
"Manhattan","Manhattan","NY","New York",36061,"New York",40.7834,-73.9662,1643734,1643734,27799,"polygon",TRUE,"America/New_York","10026 10027 10030 10037 10039 10001 10011 10018 10019 10020 10036 10029 10035 10010 10016 10017 10022 10012 10013 10014 10004 10005 10006 10007 10038 10280 10002 10003 10009 10021 10028 10044 10065 10075 10128 10023 10024 10025 10031 10032 10033 10034 10040",1840034000,400527
"Lockport","Lockport","NY","New York",36063,"Niagara",43.1698,-78.6956,35011,20569,945,"polygon",TRUE,"America/New_York","14094 14095",1840000370,248227
"Middleport","Middleport","NY","New York",36063,"Niagara",43.2118,-78.4757,1766,1766,782,"polygon",TRUE,"America/New_York","14105",1840004273,22840
"Lewiston","Lewiston","NY","New York",36063,"Niagara",43.1724,-79.04,2579,2579,908,"polygon",TRUE,"America/Toronto","14092",1840004272,676815
"Wilson","Wilson","NY","New York",36063,"Niagara",43.3097,-78.826,1226,1226,582,"polygon",TRUE,"America/New_York","14172",1840004274,240848
"Youngstown","Youngstown","NY","New York",36063,"Niagara",43.2486,-79.0444,1901,1901,669,"polygon",TRUE,"America/New_York","14174",1840004275,832677
"Clinton","Clinton","NY","New York",36065,"Oneida",43.0488,-75.3785,1742,1742,1074,"polygon",TRUE,"America/New_York","13323",1840004223,1331335
"Rome","Rome","NY","New York",36065,"Oneida",43.226,-75.4909,32185,32473,167,"polygon",TRUE,"America/New_York","13441 13440 13308 13442 13449",1840000349,1579650
"Vernon","Vernon","NY","New York",36065,"Oneida",43.0794,-75.5387,1170,1170,477,"polygon",TRUE,"America/New_York","13476",1840004214,296061
"Utica","Utica","NY","New York",36065,"Oneida",43.0961,-75.226,114318,60635,1396,"polygon",TRUE,"America/New_York","13501 13502 13503 13504 13505 13599",1840002746,312852
"Sherrill","Sherrill","NY","New York",36065,"Oneida",43.0704,-75.5992,3036,3036,507,"polygon",TRUE,"America/New_York","13461",1840000350,11420
"Waterville","Waterville","NY","New York",36065,"Oneida",42.9306,-75.3802,1536,1536,418,"polygon",TRUE,"America/New_York","13480",1840004215,112208
"Barneveld","Barneveld","NY","New York",36065,"Oneida",43.2738,-75.1891,279,279,560,"polygon",TRUE,"America/New_York","13304",1840004218,77545
"Camden","Camden","NY","New York",36065,"Oneida",43.3365,-75.7478,2190,2190,347,"polygon",TRUE,"America/New_York","13316",1840004221,615404
"Whitesboro","Whitesboro","NY","New York",36065,"Oneida",43.124,-75.2966,3668,3668,1349,"polygon",TRUE,"America/New_York","13492",1840004216,37667
"Boonville","Boonville","NY","New York",36065,"Oneida",43.4813,-75.3296,2028,2028,452,"polygon",TRUE,"America/New_York","13309",1840004219,29654
"Yorkville","Yorkville","NY","New York",36065,"Oneida",43.1124,-75.2739,2610,2610,1501,"polygon",TRUE,"America/New_York","13495 13502",1840004217,155667
"Marcellus","Marcellus","NY","New York",36067,"Onondaga",42.9838,-76.3403,1764,1764,1095,"polygon",TRUE,"America/New_York","13108",1840004324,6814
"Liverpool","Liverpool","NY","New York",36067,"Onondaga",43.1062,-76.2093,2250,2250,1146,"polygon",TRUE,"America/New_York","13088",1840004322,569877
"Syracuse","Syracuse","NY","New York",36067,"Onondaga",43.0409,-76.1438,407259,143396,2212,"polygon",TRUE,"America/New_York","13210 13214 13290 13224 13207 13206 13205 13204 13203 13202 13208 13201 13217 13218 13221 13235 13244 13252 13261",1840000378,1439627
"Fayetteville","Fayetteville","NY","New York",36067,"Onondaga",43.0308,-75.9985,4133,4133,913,"polygon",TRUE,"America/New_York","13066",1840004320,3759639
"Baldwinsville","Baldwinsville","NY","New York",36067,"Onondaga",43.157,-76.3318,7885,7885,977,"polygon",TRUE,"America/New_York","13027",1840004330,44538
"Camillus","Camillus","NY","New York",36067,"Onondaga",43.0385,-76.3103,1214,1214,1131,"polygon",TRUE,"America/New_York","13031",1840004331,155084
"Manlius","Manlius","NY","New York",36067,"Onondaga",43.0016,-75.9818,4503,4503,973,"polygon",TRUE,"America/New_York","13104",1840004323,21641
"Skaneateles","Skaneateles","NY","New York",36067,"Onondaga",42.9458,-76.4282,3569,2482,676,"polygon",TRUE,"America/New_York","13152",1840004327,42006
"Canandaigua","Canandaigua","NY","New York",36069,"Ontario",42.8885,-77.2805,10289,10289,864,"polygon",TRUE,"America/New_York","14424",1840000392,215578
"Phelps","Phelps","NY","New York",36069,"Ontario",42.958,-77.0622,1921,1921,637,"polygon",TRUE,"America/New_York","14532",1840004412,11420
"Victor","Victor","NY","New York",36069,"Ontario",42.982,-77.4097,2717,2717,762,"polygon",TRUE,"America/New_York","14564",1840004414,57794
"Manchester","Manchester","NY","New York",36069,"Ontario",42.9681,-77.2316,1636,1636,556,"polygon",TRUE,"America/New_York","14504 14548",1840004410,2102383
"Naples","Naples","NY","New York",36069,"Ontario",42.6177,-77.4021,1006,1006,394,"polygon",TRUE,"America/New_York","14512",1840004411,2571246
"Shortsville","Shortsville","NY","New York",36069,"Ontario",42.9555,-77.2228,1423,1423,879,"polygon",TRUE,"America/New_York","14548",1840004413,36201
"Geneva","Geneva","NY","New York",36069,"Ontario",42.8644,-76.9827,29140,12886,1181,"polygon",TRUE,"America/New_York","14456",1840000393,687801
"Goshen","Goshen","NY","New York",36071,"Orange",41.4016,-74.327,5383,5383,625,"polygon",TRUE,"America/New_York","10924",1840004868,633690
"Montgomery","Montgomery","NY","New York",36071,"Orange",41.5216,-74.2388,4562,4562,1253,"polygon",TRUE,"America/New_York","12549",1840004875,887955
"Warwick","Warwick","NY","New York",36071,"Orange",41.2551,-74.3551,12254,6828,1090,"polygon",TRUE,"America/New_York","10990",1840004881,308298
"Middletown","Middletown","NY","New York",36071,"Orange",41.4458,-74.4228,57973,27891,2121,"polygon",TRUE,"America/New_York","10940",1840000585,3364035
"Maybrook","Maybrook","NY","New York",36071,"Orange",41.4881,-74.2131,3571,3570,1017,"polygon",TRUE,"America/New_York","12543",1840004873,11420
"Walden","Walden","NY","New York",36071,"Orange",41.5603,-74.1879,11183,6748,1323,"polygon",TRUE,"America/New_York","12586",1840004880,11420
"Newburgh","Newburgh","NY","New York",36071,"Orange",41.5037,-74.0205,28363,28363,2877,"polygon",TRUE,"America/New_York","12550 12555",1840000586,655383
"Monroe","Monroe","NY","New York",36071,"Orange",41.3198,-74.1848,8630,8630,964,"polygon",TRUE,"America/New_York","10950 10949",1840004874,2558447
"Florida","Florida","NY","New York",36071,"Orange",41.3312,-74.3533,2863,2863,490,"polygon",TRUE,"America/New_York","10921",1840004867,45680
"Washingtonville","Washingtonville","NY","New York",36071,"Orange",41.4296,-74.1578,5773,5773,878,"polygon",TRUE,"America/New_York","10992",1840004882,11420
"Harriman","Harriman","NY","New York",36071,"Orange",41.3088,-74.1444,2456,2456,944,"polygon",TRUE,"America/New_York","10926",1840004870,34260
"Woodbury","Woodbury","NY","New York",36071,"Orange",41.3284,-74.1004,11075,11075,120,"polygon",TRUE,"America/New_York","10917 10926 10930",1840004883,1680361
"Unionville","Unionville","NY","New York",36071,"Orange",41.3013,-74.5619,596,596,752,"polygon",TRUE,"America/New_York","10988",1840004879,23931
"Chester","Chester","NY","New York",36071,"Orange",41.357,-74.2769,5920,4129,742,"polygon",TRUE,"America/New_York","10918",1840004884,778597
"Lyndonville","Lyndonville","NY","New York",36073,"Orleans",43.3213,-78.3891,789,789,297,"polygon",TRUE,"America/New_York","14098",1840004263,3407
"Albion","Albion","NY","New York",36073,"Orleans",43.246,-78.1902,7963,5902,780,"polygon",TRUE,"America/New_York","14411",1840004265,81437
"Medina","Medina","NY","New York",36073,"Orleans",43.2197,-78.3888,7922,5733,671,"polygon",TRUE,"America/New_York","14103",1840004264,314246
"Hannibal","Hannibal","NY","New York",36075,"Oswego",43.3194,-76.5778,534,534,178,"polygon",TRUE,"America/New_York","13074",1840004189,196013
"Mexico","Mexico","NY","New York",36075,"Oswego",43.4652,-76.2326,1547,1547,278,"polygon",TRUE,"America/New_York","13114",1840004191,41074
"Fulton","Fulton","NY","New York",36075,"Oswego",43.3171,-76.4162,11324,11324,1144,"polygon",TRUE,"America/New_York","13069",1840000347,178042
"Cleveland","Cleveland","NY","New York",36075,"Oswego",43.2398,-75.8847,721,721,246,"polygon",TRUE,"America/New_York","13042",1840004198,9518878
"Pulaski","Pulaski","NY","New York",36075,"Oswego",43.5656,-76.127,2263,2263,248,"polygon",TRUE,"America/New_York","13142",1840004194,33061
"Oswego","Oswego","NY","New York",36075,"Oswego",43.4516,-76.5005,37917,17465,885,"polygon",TRUE,"America/New_York","13126",1840000348,347848
"Phoenix","Phoenix","NY","New York",36075,"Oswego",43.2316,-76.2961,2266,2266,747,"polygon",TRUE,"America/New_York","13135",1840004193,6687120
"Cooperstown","Cooperstown","NY","New York",36077,"Otsego",42.6996,-74.93,1769,1769,417,"polygon",TRUE,"America/New_York","13326",1840004460,1876905
"Laurens","Laurens","NY","New York",36077,"Otsego",42.5313,-75.0888,248,248,745,"polygon",TRUE,"America/New_York","13796",1840004453,3407
"Unadilla","Unadilla","NY","New York",36077,"Otsego",42.3273,-75.3156,1063,1063,395,"polygon",TRUE,"America/New_York","13849",1840004458,11420
"Morris","Morris","NY","New York",36077,"Otsego",42.548,-75.2455,558,558,288,"polygon",TRUE,"America/New_York","13808",1840004455,204224
"Milford","Milford","NY","New York",36077,"Otsego",42.5905,-74.9469,392,392,356,"polygon",TRUE,"America/New_York","13807",1840004454,1357712
"Oneonta","Oneonta","NY","New York",36077,"Otsego",42.4551,-75.0666,17422,14057,1244,"polygon",TRUE,"America/New_York","13820",1840000405,349206
"Gilbertsville","Gilbertsville","NY","New York",36077,"Otsego",42.4694,-75.3226,375,375,144,"polygon",TRUE,"America/New_York","13776",1840004452,58230
