date,state,fips,cases,deaths,population,Confirmedbypop,Fatality
2020-05-18,Tennessee,47,17767,296,12801989,0.001,0.017
2020-05-18,Texas,48,49788,1362,1059361,0.047,0.027
2020-05-18,Utah,49,7384,80,5148714,0.001,0.011
2020-05-18,Vermont,50,940,54,884659,0.001,0.057
2020-05-18,Virgin Islands,78,69,6,NA,NA,0.087
2020-05-18,Virginia,51,31140,1014,6829174,0.005,0.033
2020-05-18,Washington,53,19756,1020,28995881,0.001,0.052
2020-05-18,West Virginia,54,1502,68,3205958,0,0.045
2020-05-18,Wisconsin,55,12722,459,623989,0.02,0.036
2020-05-18,Wyoming,56,766,10,8535519,0,0.013
2020-05-19,Alabama,01,12376,504,55982803,0,0.041
2020-05-19,Alaska,02,399,8,68329004,0,0.02
2020-05-19,Arizona,04,14566,704,125580448,0,0.048
2020-05-19,Arkansas,05,4923,102,78347268,0,0.021
2020-05-19,California,06,83981,3422,4903185,0.017,0.041
2020-05-19,Colorado,08,22454,1257,731545,0.031,0.056
2020-05-19,Connecticut,09,38430,3472,7278717,0.005,0.09
2020-05-19,Delaware,10,8037,304,3017804,0.003,0.038
2020-05-19,District of Columbia,11,7434,400,39512223,0,0.054
2020-05-19,Florida,12,46936,2051,5758736,0.008,0.044
2020-05-19,Georgia,13,37214,1650,3565287,0.01,0.044
2020-05-19,Guam,66,1123,6,NA,NA,0.005
2020-05-19,Hawaii,15,631,17,973764,0.001,0.027
2020-05-19,Idaho,16,2476,77,705749,0.004,0.031
2020-05-19,Illinois,17,98298,4399,21477737,0.005,0.045
2020-05-19,Indiana,18,29402,1824,10617423,0.003,0.062
2020-05-19,Iowa,19,15296,367,1415872,0.011,0.024
2020-05-19,Kansas,20,8488,193,1787065,0.005,0.023
2020-05-19,Kentucky,21,8205,369,12671821,0.001,0.045
2020-05-19,Louisiana,22,35161,2581,6732219,0.005,0.073
2020-05-19,Maine,23,1741,73,3155070,0.001,0.042
2020-05-19,Maryland,24,41664,2081,2913314,0.014,0.05
2020-05-19,Massachusetts,25,87925,5938,4467673,0.02,0.068
2020-05-19,Michigan,26,52337,5017,4648794,0.011,0.096
2020-05-19,Minnesota,27,17038,757,1344212,0.013,0.044
2020-05-19,Mississippi,28,11704,554,6045680,0.002,0.047
2020-05-19,Missouri,29,11369,631,6892503,0.002,0.056
2020-05-19,Montana,30,471,16,9986857,0,0.034
2020-05-19,Nebraska,31,10846,136,5639632,0.002,0.013
2020-05-19,Nevada,32,7169,373,2976149,0.002,0.052
2020-05-19,New Hampshire,33,3721,182,6137428,0.001,0.049
2020-05-19,New Jersey,34,149013,10586,1068778,0.139,0.071
2020-05-19,New Mexico,35,6192,276,1934408,0.003,0.045
2020-05-19,New York,36,357757,28437,3080156,0.116,0.079
2020-05-19,North Carolina,37,19762,711,1359711,0.015,0.036
2020-05-19,North Dakota,38,1994,45,8882190,0,0.023
2020-05-19,Northern Mariana Islands,69,21,2,NA,NA,0.095
2020-05-19,Ohio,39,28953,1720,2096829,0.014,0.059
2020-05-19,Oklahoma,40,5489,294,19453561,0,0.054
2020-05-19,Oregon,41,3726,140,10488084,0,0.038
2020-05-19,Pennsylvania,42,67404,4675,762062,0.088,0.069
2020-05-19,Puerto Rico,72,2805,124,NA,NA,0.044
2020-05-19,Rhode Island,44,12951,532,11689100,0.001,0.041
2020-05-19,South Carolina,45,9056,399,3956971,0.002,0.044
2020-05-19,South Dakota,46,4085,46,4217737,0.001,0.011
2020-05-19,Tennessee,47,18301,301,12801989,0.001,0.016
2020-05-19,Texas,48,51080,1405,1059361,0.048,0.028
2020-05-19,Utah,49,7530,88,5148714,0.001,0.012
2020-05-19,Vermont,50,944,54,884659,0.001,0.057
2020-05-19,Virgin Islands,78,69,6,NA,NA,0.087
2020-05-19,Virginia,51,32145,1041,6829174,0.005,0.032
2020-05-19,Washington,53,19988,1042,28995881,0.001,0.052
2020-05-19,West Virginia,54,1514,68,3205958,0,0.045
2020-05-19,Wisconsin,55,13001,467,623989,0.021,0.036
2020-05-19,Wyoming,56,776,10,8535519,0,0.013
2020-05-20,Alabama,01,13052,522,55982803,0,0.04
2020-05-20,Alaska,02,402,8,68329004,0,0.02
2020-05-20,Arizona,04,14897,747,125580448,0,0.05
2020-05-20,Arkansas,05,5003,107,78347268,0,0.021
2020-05-20,California,06,86125,3514,4903185,0.018,0.041
2020-05-20,Colorado,08,22769,1299,731545,0.031,0.057
2020-05-20,Connecticut,09,39017,3529,7278717,0.005,0.09
2020-05-20,Delaware,10,8194,310,3017804,0.003,0.038
2020-05-20,District of Columbia,11,7551,407,39512223,0,0.054
2020-05-20,Florida,12,47463,2095,5758736,0.008,0.044
2020-05-20,Georgia,13,38162,1672,3565287,0.011,0.044
2020-05-20,Guam,66,1134,6,NA,NA,0.005
2020-05-20,Hawaii,15,633,17,973764,0.001,0.027
2020-05-20,Idaho,16,2506,77,705749,0.004,0.031
2020-05-20,Illinois,17,100713,4547,21477737,0.005,0.045
2020-05-20,Indiana,18,29986,1864,10617423,0.003,0.062
2020-05-20,Iowa,19,15868,400,1415872,0.011,0.025
2020-05-20,Kansas,20,8661,197,1787065,0.005,0.023
2020-05-20,Kentucky,21,8336,381,12671821,0.001,0.046
2020-05-20,Louisiana,22,35439,2608,6732219,0.005,0.074
2020-05-20,Maine,23,1819,73,3155070,0.001,0.04
2020-05-20,Maryland,24,42442,2123,2913314,0.015,0.05
2020-05-20,Massachusetts,25,88970,6066,4467673,0.02,0.068
2020-05-20,Michigan,26,52988,5060,4648794,0.011,0.095
2020-05-20,Minnesota,27,17679,786,1344212,0.013,0.044
2020-05-20,Mississippi,28,11967,570,6045680,0.002,0.048
2020-05-20,Missouri,29,11510,643,6892503,0.002,0.056
2020-05-20,Montana,30,478,16,9986857,0,0.033
2020-05-20,Nebraska,31,11119,141,5639632,0.002,0.013
2020-05-20,Nevada,32,7301,378,2976149,0.002,0.052
2020-05-20,New Hampshire,33,3868,190,6137428,0.001,0.049
2020-05-20,New Jersey,34,150399,10747,1068778,0.141,0.071
2020-05-20,New Mexico,35,6338,283,1934408,0.003,0.045
2020-05-20,New York,36,359235,28540,3080156,0.117,0.079
2020-05-20,North Carolina,37,20221,721,1359711,0.015,0.036
2020-05-20,North Dakota,38,2095,49,8882190,0,0.023
2020-05-20,Northern Mariana Islands,69,21,2,NA,NA,0.095
2020-05-20,Ohio,39,29437,1781,2096829,0.014,0.061
2020-05-20,Oklahoma,40,5532,299,19453561,0,0.054
2020-05-20,Oregon,41,3801,144,10488084,0,0.038
2020-05-20,Pennsylvania,42,68151,4794,762062,0.089,0.07
2020-05-20,Puerto Rico,72,2866,125,NA,NA,0.044
2020-05-20,Rhode Island,44,13356,538,11689100,0.001,0.04
2020-05-20,South Carolina,45,9175,407,3956971,0.002,0.044
2020-05-20,South Dakota,46,4177,46,4217737,0.001,0.011
2020-05-20,Tennessee,47,18534,309,12801989,0.001,0.017
2020-05-20,Texas,48,52369,1443,1059361,0.049,0.028
2020-05-20,Utah,49,7717,90,5148714,0.001,0.012
2020-05-20,Vermont,50,944,54,884659,0.001,0.057
2020-05-20,Virgin Islands,78,69,6,NA,NA,0.087
2020-05-20,Virginia,51,32908,1074,6829174,0.005,0.033
2020-05-20,Washington,53,20110,1045,28995881,0.001,0.052
2020-05-20,West Virginia,54,1567,69,3205958,0,0.044
2020-05-20,Wisconsin,55,13574,481,623989,0.022,0.035
2020-05-20,Wyoming,56,787,11,8535519,0,0.014
2020-05-21,Alabama,01,13414,529,55982803,0,0.039
2020-05-21,Alaska,02,402,8,68329004,0,0.02
2020-05-21,Arizona,04,15315,763,125580448,0,0.05
2020-05-21,Arkansas,05,5458,110,78347268,0,0.02
2020-05-21,California,06,88488,3624,4903185,0.018,0.041
2020-05-21,Colorado,08,23161,1310,731545,0.032,0.057
2020-05-21,Connecticut,09,39208,3582,7278717,0.005,0.091
2020-05-21,Delaware,10,8386,317,3017804,0.003,0.038
2020-05-21,District of Columbia,11,7788,412,39512223,0,0.053
2020-05-21,Florida,12,48667,2143,5758736,0.008,0.044
2020-05-21,Georgia,13,38969,1749,3565287,0.011,0.045
2020-05-21,Guam,66,1134,6,NA,NA,0.005
2020-05-21,Hawaii,15,637,17,973764,0.001,0.027
2020-05-21,Idaho,16,2534,77,705749,0.004,0.03
2020-05-21,Illinois,17,102995,4634,21477737,0.005,0.045
2020-05-21,Indiana,18,30673,1913,10617423,0.003,0.062
2020-05-21,Iowa,19,16170,414,1415872,0.011,0.026
2020-05-21,Kansas,20,8771,199,1787065,0.005,0.023
2020-05-21,Kentucky,21,8475,393,12671821,0.001,0.046
2020-05-21,Louisiana,22,36627,2629,6732219,0.005,0.072
2020-05-21,Maine,23,1877,73,3155070,0.001,0.039
2020-05-21,Maryland,24,43645,2159,2913314,0.015,0.049
2020-05-21,Massachusetts,25,90084,6148,4467673,0.02,0.068
2020-05-21,Michigan,26,53468,5129,4648794,0.012,0.096
2020-05-21,Minnesota,27,18209,818,1344212,0.014,0.045
2020-05-21,Mississippi,28,12222,580,6045680,0.002,0.047
2020-05-21,Missouri,29,11657,670,6892503,0.002,0.057
2020-05-21,Montana,30,479,16,9986857,0,0.033
2020-05-21,Nebraska,31,11423,148,5639632,0.002,0.013
2020-05-21,Nevada,32,7404,381,2976149,0.002,0.051
2020-05-21,New Hampshire,33,3935,199,6137428,0.001,0.051
2020-05-21,New Jersey,34,151472,10843,1068778,0.142,0.072
2020-05-21,New Mexico,35,6472,294,1934408,0.003,0.045
2020-05-21,New York,36,361313,28663,3080156,0.117,0.079
2020-05-21,North Carolina,37,20934,734,1359711,0.015,0.035
2020-05-21,North Dakota,38,2229,51,8882190,0,0.023
2020-05-21,Northern Mariana Islands,69,22,2,NA,NA,0.091
2020-05-21,Ohio,39,30168,1836,2096829,0.014,0.061
2020-05-21,Oklahoma,40,5680,304,19453561,0,0.054
2020-05-21,Oregon,41,3817,145,10488084,0,0.038
2020-05-21,Pennsylvania,42,69252,4887,762062,0.091,0.071
2020-05-21,Puerto Rico,72,2913,126,NA,NA,0.043
2020-05-21,Rhode Island,44,13571,556,11689100,0.001,0.041
2020-05-21,South Carolina,45,9379,416,3956971,0.002,0.044
2020-05-21,South Dakota,46,4177,47,4217737,0.001,0.011
2020-05-21,Tennessee,47,18970,313,12801989,0.001,0.016
2020-05-21,Texas,48,53441,1480,1059361,0.05,0.028
2020-05-21,Utah,49,7876,92,5148714,0.002,0.012
2020-05-21,Vermont,50,950,54,884659,0.001,0.057
2020-05-21,Virgin Islands,78,69,6,NA,NA,0.087
2020-05-21,Virginia,51,34137,1099,6829174,0.005,0.032
2020-05-21,Washington,53,20280,1054,28995881,0.001,0.052
2020-05-21,West Virginia,54,1603,71,3205958,0.001,0.044
2020-05-21,Wisconsin,55,13967,487,623989,0.022,0.035
2020-05-21,Wyoming,56,801,12,8535519,0,0.015
2020-05-22,Alabama,01,13670,541,55982803,0,0.04
2020-05-22,Alaska,02,404,8,68329004,0,0.02
2020-05-22,Arizona,04,15608,775,125580448,0,0.05
2020-05-22,Arkansas,05,5612,113,78347268,0,0.02
2020-05-22,California,06,90801,3690,4903185,0.019,0.041
2020-05-22,Colorado,08,23456,1324,731545,0.032,0.056
2020-05-22,Connecticut,09,39640,3637,7278717,0.005,0.092
2020-05-22,Delaware,10,8529,322,3017804,0.003,0.038
2020-05-22,District of Columbia,11,7893,418,39512223,0,0.053
2020-05-22,Florida,12,49443,2189,5758736,0.009,0.044
2020-05-22,Georgia,13,39734,1779,3565287,0.011,0.045
2020-05-22,Guam,66,1134,6,NA,NA,0.005
2020-05-22,Hawaii,15,632,17,973764,0.001,0.027
2020-05-22,Idaho,16,2595,79,705749,0.004,0.03
2020-05-22,Illinois,17,105710,4740,21477737,0.005,0.045
2020-05-22,Indiana,18,31165,1941,10617423,0.003,0.062
2020-05-22,Iowa,19,16510,441,1415872,0.012,0.027
2020-05-22,Kansas,20,9068,200,1787065,0.005,0.022
2020-05-22,Kentucky,21,8688,398,12671821,0.001,0.046
2020-05-22,Louisiana,22,37048,2669,6732219,0.006,0.072
2020-05-22,Maine,23,1948,75,3155070,0.001,0.039
2020-05-22,Maryland,24,44539,2207,2913314,0.015,0.05
2020-05-22,Massachusetts,25,90889,6228,4467673,0.02,0.069
2020-05-22,Michigan,26,53865,5158,4648794,0.012,0.096
2020-05-22,Minnesota,27,19014,851,1344212,0.014,0.045
2020-05-22,Mississippi,28,12624,596,6045680,0.002,0.047
2020-05-22,Missouri,29,11797,680,6892503,0.002,0.058
2020-05-22,Montana,30,479,16,9986857,0,0.033
2020-05-22,Nebraska,31,11661,149,5639632,0.002,0.013
2020-05-22,Nevada,32,7531,387,2976149,0.003,0.051
2020-05-22,New Hampshire,33,4014,204,6137428,0.001,0.051
2020-05-22,New Jersey,34,152719,10985,1068778,0.143,0.072
2020-05-22,New Mexico,35,6625,302,1934408,0.003,0.046
2020-05-22,New York,36,362991,28802,3080156,0.118,0.079
2020-05-22,North Carolina,37,21661,754,1359711,0.016,0.035
2020-05-22,North Dakota,38,2317,52,8882190,0,0.022
2020-05-22,Northern Mariana Islands,69,22,2,NA,NA,0.091
2020-05-22,Ohio,39,30795,1872,2096829,0.015,0.061
2020-05-22,Oklahoma,40,5849,307,19453561,0,0.052
2020-05-22,Oregon,41,3864,147,10488084,0,0.038
2020-05-22,Pennsylvania,42,70305,5032,762062,0.092,0.072
2020-05-22,Puerto Rico,72,3030,126,NA,NA,0.042
2020-05-22,Rhode Island,44,13736,579,11689100,0.001,0.042
2020-05-22,South Carolina,45,9638,419,3956971,0.002,0.043
2020-05-22,South Dakota,46,4356,50,4217737,0.001,0.011
2020-05-22,Tennessee,47,19364,315,12801989,0.002,0.016
2020-05-22,Texas,48,54369,1498,1059361,0.051,0.028
2020-05-22,Utah,49,8057,93,5148714,0.002,0.012
2020-05-22,Vermont,50,952,54,884659,0.001,0.057
2020-05-22,Virgin Islands,78,69,6,NA,NA,0.087
2020-05-22,Virginia,51,34950,1136,6829174,0.005,0.033
2020-05-22,Washington,53,20526,1061,28995881,0.001,0.052
2020-05-22,West Virginia,54,1705,72,3205958,0.001,0.042
2020-05-22,Wisconsin,55,14557,496,623989,0.023,0.034
2020-05-22,Wyoming,56,803,12,8535519,0,0.015
2020-05-23,Alabama,01,14149,549,55982803,0,0.039
2020-05-23,Alaska,02,409,8,68329004,0,0.02
2020-05-23,Arizona,04,16040,799,125580448,0,0.05
2020-05-23,Arkansas,05,5775,115,78347268,0,0.02
2020-05-23,California,06,92815,3768,4903185,0.019,0.041
2020-05-23,Colorado,08,23932,1327,731545,0.033,0.055
2020-05-23,Connecticut,09,40022,3675,7278717,0.005,0.092
2020-05-23,Delaware,10,8690,324,3017804,0.003,0.037
2020-05-23,District of Columbia,11,7966,427,39512223,0,0.054
2020-05-23,Florida,12,50119,2232,5758736,0.009,0.045
2020-05-23,Georgia,13,40408,1794,3565287,0.011,0.044
2020-05-23,Guam,66,1134,6,NA,NA,0.005
2020-05-23,Hawaii,15,633,17,973764,0.001,0.027
2020-05-23,Idaho,16,2626,79,705749,0.004,0.03
2020-05-23,Illinois,17,108100,4817,21477737,0.005,0.045
2020-05-23,Indiana,18,31674,1964,10617423,0.003,0.062
2020-05-23,Iowa,19,16898,446,1415872,0.012,0.026
2020-05-23,Kansas,20,9119,200,1787065,0.005,0.022
2020-05-23,Kentucky,21,8812,399,12671821,0.001,0.045
2020-05-23,Louisiana,22,37165,2683,6732219,0.006,0.072
2020-05-23,Maine,23,2013,77,3155070,0.001,0.038
2020-05-23,Maryland,24,45608,2243,2913314,0.016,0.049
2020-05-23,Massachusetts,25,91662,6304,4467673,0.021,0.069
2020-05-23,Michigan,26,54304,5223,4648794,0.012,0.096
2020-05-23,Minnesota,27,19854,861,1344212,0.015,0.043
2020-05-23,Mississippi,28,13005,616,6045680,0.002,0.047
2020-05-23,Missouri,29,11922,685,6892503,0.002,0.057
2020-05-23,Montana,30,479,16,9986857,0,0.033
2020-05-23,Nebraska,31,11988,150,5639632,0.002,0.013
2020-05-23,Nevada,32,7769,392,2976149,0.003,0.05
2020-05-23,New Hampshire,33,4089,208,6137428,0.001,0.051
2020-05-23,New Jersey,34,153104,11081,1068778,0.143,0.072
2020-05-23,New Mexico,35,6795,308,1934408,0.004,0.045
2020-05-23,New York,36,364745,28900,3080156,0.118,0.079
2020-05-23,North Carolina,37,22731,763,1359711,0.017,0.034
2020-05-23,North Dakota,38,2365,52,8882190,0,0.022
2020-05-23,Northern Mariana Islands,69,22,2,NA,NA,0.091
2020-05-23,Ohio,39,31408,1956,2096829,0.015,0.062
2020-05-23,Oklahoma,40,5960,311,19453561,0,0.052
2020-05-23,Oregon,41,3888,147,10488084,0,0.038
2020-05-23,Pennsylvania,42,71102,5121,762062,0.093,0.072
2020-05-23,Puerto Rico,72,3100,127,NA,NA,0.041
2020-05-23,Rhode Island,44,13952,597,11689100,0.001,0.043
2020-05-23,South Carolina,45,9895,425,3956971,0.003,0.043
2020-05-23,South Dakota,46,4468,50,4217737,0.001,0.011
2020-05-23,Tennessee,47,19765,325,12801989,0.002,0.016
2020-05-23,Texas,48,55451,1522,1059361,0.052,0.027
2020-05-23,Utah,49,8260,97,5148714,0.002,0.012
2020-05-23,Vermont,50,954,54,884659,0.001,0.057
2020-05-23,Virgin Islands,78,69,6,NA,NA,0.087
2020-05-23,Virginia,51,35749,1159,6829174,0.005,0.032
2020-05-23,Washington,53,20740,1062,28995881,0.001,0.051
2020-05-23,West Virginia,54,1729,72,3205958,0.001,0.042
2020-05-23,Wisconsin,55,14985,507,623989,0.024,0.034
2020-05-23,Wyoming,56,813,12,8535519,0,0.015
2020-05-24,Alabama,01,14478,551,55982803,0,0.038
2020-05-24,Alaska,02,409,8,68329004,0,0.02
2020-05-24,Arizona,04,16339,800,125580448,0,0.049
2020-05-24,Arkansas,05,5922,116,78347268,0,0.02
2020-05-24,California,06,94743,3790,4903185,0.019,0.04
2020-05-24,Colorado,08,24140,1332,731545,0.033,0.055
2020-05-24,Connecticut,09,40468,3693,7278717,0.006,0.091
2020-05-24,Delaware,10,8809,326,3017804,0.003,0.037
2020-05-24,District of Columbia,11,8110,432,39512223,0,0.053
2020-05-24,Florida,12,50859,2236,5758736,0.009,0.044
2020-05-24,Georgia,13,40989,1799,3565287,0.011,0.044
2020-05-24,Guam,66,1135,6,NA,NA,0.005
2020-05-24,Hawaii,15,633,17,973764,0.001,0.027
2020-05-24,Idaho,16,2650,79,705749,0.004,0.03
2020-05-24,Illinois,17,110541,4884,21477737,0.005,0.044
2020-05-24,Indiana,18,32151,1976,10617423,0.003,0.061
2020-05-24,Iowa,19,17434,456,1415872,0.012,0.026
2020-05-24,Kansas,20,9135,200,1787065,0.005,0.022
2020-05-24,Kentucky,21,8842,399,12671821,0.001,0.045
2020-05-24,Louisiana,22,37293,2690,6732219,0.006,0.072
2020-05-24,Maine,23,2055,78,3155070,0.001,0.038
2020-05-24,Maryland,24,46919,2277,2913314,0.016,0.049
2020-05-24,Massachusetts,25,92675,6372,4467673,0.021,0.069
2020-05-24,Michigan,26,54616,5228,4648794,0.012,0.096
2020-05-24,Minnesota,27,20582,878,1344212,0.015,0.043
2020-05-24,Mississippi,28,13252,625,6045680,0.002,0.047
2020-05-24,Missouri,29,12114,689,6892503,0.002,0.057
2020-05-24,Montana,30,479,16,9986857,0,0.033
2020-05-24,Nebraska,31,12133,153,5639632,0.002,0.013
2020-05-24,Nevada,32,7886,394,2976149,0.003,0.05
2020-05-24,New Hampshire,33,4149,209,6137428,0.001,0.05
2020-05-24,New Jersey,34,154154,11133,1068778,0.144,0.072
2020-05-24,New Mexico,35,6943,317,1934408,0.004,0.046
2020-05-24,New York,36,366346,29046,3080156,0.119,0.079
2020-05-24,North Carolina,37,23231,771,1359711,0.017,0.033
2020-05-24,North Dakota,38,2418,53,8882190,0,0.022
2020-05-24,Northern Mariana Islands,69,22,2,NA,NA,0.091
2020-05-24,Ohio,39,31911,1969,2096829,0.015,0.062
2020-05-24,Oklahoma,40,6037,311,19453561,0,0.052
2020-05-24,Oregon,41,3927,148,10488084,0,0.038
2020-05-24,Pennsylvania,42,71656,5145,762062,0.094,0.072
2020-05-24,Puerto Rico,72,3189,127,NA,NA,0.04
2020-05-24,Rhode Island,44,14065,608,11689100,0.001,0.043
2020-05-24,South Carolina,45,10096,435,3956971,0.003,0.043
2020-05-24,South Dakota,46,4563,50,4217737,0.001,0.011
2020-05-24,Tennessee,47,20116,332,12801989,0.002,0.017
2020-05-24,Texas,48,56050,1533,1059361,0.053,0.027
2020-05-24,Utah,49,8392,97,5148714,0.002,0.012
2020-05-24,Vermont,50,956,54,884659,0.001,0.056
2020-05-24,Virgin Islands,78,69,6,NA,NA,0.087
2020-05-24,Virginia,51,36244,1171,6829174,0.005,0.032
2020-05-24,Washington,53,20989,1069,28995881,0.001,0.051
2020-05-24,West Virginia,54,1771,72,3205958,0.001,0.041
2020-05-24,Wisconsin,55,15362,510,623989,0.025,0.033
2020-05-24,Wyoming,56,813,12,8535519,0,0.015
2020-05-25,Alabama,01,14986,566,55982803,0,0.038
2020-05-25,Alaska,02,412,8,68329004,0,0.019
2020-05-25,Arizona,04,16561,806,125580448,0,0.049
2020-05-25,Arkansas,05,6029,117,78347268,0,0.019
2020-05-25,California,06,97017,3808,4903185,0.02,0.039
2020-05-25,Colorado,08,24256,1333,731545,0.033,0.055
2020-05-25,Connecticut,09,40873,3742,7278717,0.006,0.092
2020-05-25,Delaware,10,8965,332,3017804,0.003,0.037
2020-05-25,District of Columbia,11,8225,440,39512223,0,0.053
2020-05-25,Florida,12,51738,2251,5758736,0.009,0.044
2020-05-25,Georgia,13,41414,1820,3565287,0.012,0.044
2020-05-25,Guam,66,1135,6,NA,NA,0.005
2020-05-25,Hawaii,15,633,17,973764,0.001,0.027
2020-05-25,Idaho,16,2664,79,705749,0.004,0.03
2020-05-25,Illinois,17,112248,4912,21477737,0.005,0.044
2020-05-25,Indiana,18,32489,1984,10617423,0.003,0.061
2020-05-25,Iowa,19,17628,460,1415872,0.012,0.026
2020-05-25,Kansas,20,9272,201,1787065,0.005,0.022
2020-05-25,Kentucky,21,8899,403,12671821,0.001,0.045
2020-05-25,Louisiana,22,37916,2690,6732219,0.006,0.071
2020-05-25,Maine,23,2074,78,3155070,0.001,0.038
2020-05-25,Maryland,24,47754,2302,2913314,0.016,0.048
2020-05-25,Massachusetts,25,93271,6416,4467673,0.021,0.069
2020-05-25,Michigan,26,54816,5240,4648794,0.012,0.096
2020-05-25,Minnesota,27,21324,890,1344212,0.016,0.042
2020-05-25,Mississippi,28,13458,635,6045680,0.002,0.047
2020-05-25,Missouri,29,12296,694,6892503,0.002,0.056
2020-05-25,Montana,30,479,16,9986857,0,0.033
2020-05-25,Nebraska,31,12354,155,5639632,0.002,0.013
2020-05-25,Nevada,32,7959,396,2976149,0.003,0.05
2020-05-25,New Hampshire,33,4197,210,6137428,0.001,0.05
2020-05-25,New Jersey,34,155092,11144,1068778,0.145,0.072
2020-05-25,New Mexico,35,7026,320,1934408,0.004,0.046
2020-05-25,New York,36,367625,29138,3080156,0.119,0.079
2020-05-25,North Carolina,37,23997,780,1359711,0.018,0.033
2020-05-25,North Dakota,38,2457,54,8882190,0,0.022
2020-05-25,Northern Mariana Islands,69,22,2,NA,NA,0.091
2020-05-25,Ohio,39,32477,1987,2096829,0.015,0.061
2020-05-25,Oklahoma,40,6090,313,19453561,0,0.051
2020-05-25,Oregon,41,3949,148,10488084,0,0.037
2020-05-25,Pennsylvania,42,72356,5159,762062,0.095,0.071
2020-05-25,Puerto Rico,72,3260,129,NA,NA,0.04
2020-05-25,Rhode Island,44,14065,608,11689100,0.001,0.043
2020-05-25,South Carolina,45,10178,440,3956971,0.003,0.043
2020-05-25,South Dakota,46,4586,50,4217737,0.001,0.011
2020-05-25,Tennessee,47,20533,334,12801989,0.002,0.016
2020-05-25,Texas,48,56490,1536,1059361,0.053,0.027
2020-05-25,Utah,49,8521,98,5148714,0.002,0.012
2020-05-25,Vermont,50,962,54,884659,0.001,0.056
2020-05-25,Virgin Islands,78,69,6,NA,NA,0.087
2020-05-25,Virginia,51,37727,1208,6829174,0.006,0.032
2020-05-25,Washington,53,21265,1076,28995881,0.001,0.051
2020-05-25,West Virginia,54,1782,73,3205958,0.001,0.041
2020-05-25,Wisconsin,55,15646,514,623989,0.025,0.033
2020-05-25,Wyoming,56,843,12,8535519,0,0.014
2020-05-26,Alabama,01,15650,580,55982803,0,0.037
2020-05-26,Alaska,02,416,8,68329004,0,0.019
2020-05-26,Arizona,04,16783,807,125580448,0,0.048
2020-05-26,Arkansas,05,6180,119,78347268,0,0.019
2020-05-26,California,06,99924,3859,4903185,0.02,0.039
2020-05-26,Colorado,08,24553,1352,731545,0.034,0.055
2020-05-26,Connecticut,09,41303,3769,7278717,0.006,0.091
2020-05-26,Delaware,10,9066,335,3017804,0.003,0.037
2020-05-26,District of Columbia,11,8334,440,39512223,0,0.053
2020-05-26,Florida,12,52247,2258,5758736,0.009,0.043
2020-05-26,Georgia,13,42066,1867,3565287,0.012,0.044
2020-05-26,Guam,66,1139,6,NA,NA,0.005
2020-05-26,Hawaii,15,633,17,973764,0.001,0.027
2020-05-26,Idaho,16,2699,81,705749,0.004,0.03
2020-05-26,Illinois,17,113486,4960,21477737,0.005,0.044
2020-05-26,Indiana,18,32856,2004,10617423,0.003,0.061
2020-05-26,Iowa,19,17999,480,1415872,0.013,0.027
2020-05-26,Kansas,20,9352,204,1787065,0.005,0.022
2020-05-26,Kentucky,21,9175,407,12671821,0.001,0.044
2020-05-26,Louisiana,22,38252,2701,6732219,0.006,0.071
2020-05-26,Maine,23,2109,79,3155070,0.001,0.037
2020-05-26,Maryland,24,48290,2333,2913314,0.017,0.048
2020-05-26,Massachusetts,25,93693,6473,4467673,0.021,0.069
2020-05-26,Michigan,26,55040,5266,4648794,0.012,0.096
2020-05-26,Minnesota,27,21969,908,1344212,0.016,0.041
2020-05-26,Mississippi,28,13731,652,6045680,0.002,0.047
2020-05-26,Missouri,29,12437,698,6892503,0.002,0.056
2020-05-26,Montana,30,479,17,9986857,0,0.035
2020-05-26,Nebraska,31,12618,160,5639632,0.002,0.013
2020-05-26,Nevada,32,8059,396,2976149,0.003,0.049
2020-05-26,New Hampshire,33,4231,214,6137428,0.001,0.051
2020-05-26,New Jersey,34,155764,11191,1068778,0.146,0.072
2020-05-26,New Mexico,35,7130,325,1934408,0.004,0.046
2020-05-26,New York,36,368669,29241,3080156,0.12,0.079
2020-05-26,North Carolina,37,24188,789,1359711,0.018,0.033
2020-05-26,North Dakota,38,2422,54,8882190,0,0.022
2020-05-26,Northern Mariana Islands,69,22,2,NA,NA,0.091
2020-05-26,Ohio,39,33006,2002,2096829,0.016,0.061
2020-05-26,Oklahoma,40,6137,318,19453561,0,0.052
2020-05-26,Oregon,41,3967,148,10488084,0,0.037
2020-05-26,Pennsylvania,42,72873,5175,762062,0.096,0.071
2020-05-26,Puerto Rico,72,3324,129,NA,NA,0.039
2020-05-26,Rhode Island,44,14210,634,11689100,0.001,0.045
2020-05-26,South Carolina,45,10416,446,3956971,0.003,0.043
2020-05-26,South Dakota,46,4653,50,4217737,0.001,0.011
2020-05-26,Tennessee,47,20960,339,12801989,0.002,0.016
2020-05-26,Texas,48,57573,1552,1059361,0.054,0.027
2020-05-26,Utah,49,8622,101,5148714,0.002,0.012
2020-05-26,Vermont,50,967,54,884659,0.001,0.056
2020-05-26,Virgin Islands,78,69,6,NA,NA,0.087
2020-05-26,Virginia,51,39342,1236,6829174,0.006,0.031
2020-05-26,Washington,53,21538,1091,28995881,0.001,0.051
2020-05-26,West Virginia,54,1854,74,3205958,0.001,0.04
